,traffic_flow,travel_time
1034.0,14.0,77.4964285714
1035.0,19.0,68.7094736842
1036.0,8.0,76.5175
1037.0,10.0,78.044
1038.0,8.0,96.3
1039.0,3.0,89.8633333333
1040.0,9.0,56.1144444444
1041.0,11.0,60.5063636364
1042.0,7.0,62.1485714286
1043.0,6.0,51.7316666667
1044.0,7.0,47.1
1045.0,7.0,64.6814285714
1046.0,17.0,60.5952941176
1047.0,9.0,65.8955555556
1048.0,12.0,56.6866666667
1049.0,10.0,62.301
1050.0,17.0,70.8394117647
1051.0,7.0,64.4585714286
1052.0,10.0,60.72
1053.0,11.0,81.3972727273
1054.0,7.0,78.3971428571
1055.0,12.0,54.9441666667
1056.0,6.0,62.88
1057.0,7.0,59.16
1058.0,10.0,64.112
1059.0,8.0,65.86375
1060.0,12.0,74.8766666667
1061.0,15.0,71.9233333333
1062.0,9.0,61.1588888889
1063.0,11.0,64.7345454545
1064.0,10.0,49.329
1065.0,8.0,60.17
1066.0,10.0,68.997
1067.0,8.0,68.13375
1068.0,9.0,63.0288888889
1069.0,13.0,59.8538461538
1070.0,9.0,79.3133333333
1071.0,3.0,52.3466666667
1072.0,3.0,62.22
1073.0,2.0,46.97
1074.0,1.0,37.7
1075.0,6.0,52.2616666667
1076.0,6.0,65.49
1077.0,8.0,50.4075
1078.0,4.0,57.07
1079.0,2.0,33.75
1080.0,5.0,51.65
1081.0,3.0,59.915
1082.0,1.0,68.18
1083.0,3.0,63.8733333333
1084.0,1.0,73.79
1085.0,5.0,50.79
1086.0,2.0,69.345
1087.0,2.0,59.165
1088.0,2.0,57.21
1089.0,2.5,63.905
1090.0,3.0,70.6
1091.0,2.0,44.095
1092.0,2.0,55.615
1093.0,2.0,78.305
1094.0,3.0,47.1666666667
1095.0,2.0,64.42
1096.0,1.0,37.42
1097.0,2.0,41.81
1098.0,7.0,52.5314285714
1099.0,1.0,72.27
1100.0,3.0,70.3233333333
1101.0,5.0,64.972
1102.0,10.0,61.728
1103.0,13.0,82.3107692308
1104.0,5.0,87.854
1105.0,8.0,88.3775
1106.0,15.0,69.916
1107.0,16.0,67.766875
1108.0,11.0,78.7963636364
1109.0,17.0,78.1235294118
1110.0,13.0,79.9246153846
1111.0,12.0,64.8008333333
1112.0,10.0,61.367
1113.0,10.0,49.717
1114.0,9.0,46.9977777778
1115.0,8.0,45.87375
1116.0,7.0,53.5971428571
1117.0,6.0,55.0516666667
1118.0,5.0,55.716
1119.0,16.0,66.045
1120.0,14.0,52.38
1121.0,9.0,55.7855555556
1122.0,10.0,60.922
1123.0,7.0,58.9371428571
1124.0,5.0,66.182
1125.0,14.0,60.9978571429
1126.0,8.0,79.88375
1127.0,10.0,58.063
1128.0,8.0,55.19125
1129.0,12.0,57.0508333333
1130.0,12.0,57.6591666667
1131.0,10.0,63.806
1132.0,9.0,56.3322222222
1133.0,11.0,71.7081818182
1134.0,6.0,64.915
1135.0,13.0,50.0046153846
1136.0,9.0,70.2988888889
1137.0,6.0,72.7516666667
1138.0,1.0,51.33
1139.0,8.0,62.0625
1140.0,4.0,56.9975
1141.0,4.0,67.065
1142.0,3.0,51.5733333333
1143.0,7.0,71.38
1144.0,2.0,44.065
1145.0,5.0,45.988
1146.0,7.0,61.5714285714
1147.0,10.0,51.502
1148.0,2.0,56.41
1149.0,3.0,63.8733333333
1150.0,3.0,41.31
1151.0,4.0,69.3325
1152.0,3.0,51.5033333333
1153.0,2.5,55.6766666667
1154.0,2.0,59.85
1155.0,1.0,63.12
1156.0,2.0,58.46
1157.0,3.0,53.8
1158.0,1.0,62.98
1159.0,4.0,54.77
1160.0,2.0,57.095
1161.0,2.0,66.745
1162.0,1.0,70.09
1163.0,3.0,56.3266666667
1164.0,2.0,47.295
1165.0,1.5,51.9025
1166.0,1.0,56.51
1167.0,2.0,46.25
1168.0,4.0,50.9025
1169.0,2.0,37.005
1170.0,6.0,39.9283333333
1171.0,5.0,92.952
1172.0,5.0,50.94
1173.0,6.0,57.3583333333
1174.0,7.0,64.4342857143
1175.0,12.0,83.0016666667
1176.0,11.0,87.5972727273
1177.0,12.0,77.79
1178.0,10.0,61.151
1179.0,8.0,76.525
1180.0,12.0,81.12
1181.0,11.0,72.73
1182.0,16.0,65.535
1183.0,9.0,59.8444444444
1184.0,14.0,68.4985714286
1185.0,7.0,78.1485714286
1186.0,11.0,72.3072727273
1187.0,8.0,57.55375
1188.0,10.0,53.132
1189.0,7.0,49.6357142857
1190.0,14.0,60.85
1191.0,20.0,58.2245
1192.0,15.0,60.7146666667
1193.0,4.0,88.9725
1194.0,7.0,65.5714285714
1195.0,12.0,56.115
1196.0,14.0,62.7314285714
1197.0,18.0,64.0144444444
1198.0,12.0,69.8375
1199.0,8.0,69.54625
1200.0,10.0,77.303
1201.0,19.0,51.8226315789
1202.0,8.0,60.5125
1203.0,12.0,78.6008333333
1204.0,7.0,88.3785714286
1205.0,8.0,65.2375
1206.0,3.0,66.0133333333
1207.0,7.0,61.8285714286
1208.0,6.0,58.9116666667
1209.0,12.0,72.1808333333
1210.0,8.0,73.685
1211.0,4.0,78.7575
1212.0,9.0,66.9277777778
1213.0,9.0,78.66
1214.0,8.0,63.98
1215.0,3.0,53.0166666667
1216.0,5.0,55.618
1217.0,4.0,47.82
1218.0,2.0,61.1
1219.0,5.0,37.874
1220.0,4.0,51.27
1221.0,2.0,53.545
1222.0,2.0,47.18
1223.0,2.0,40.815
1224.0,3.0,42.7133333333
1225.0,1.0,44.16
1226.0,1.0,50.58
1227.0,2.0,47.2683333333
1228.0,3.0,43.9566666667
1229.0,2.0,60.8533333333
1230.0,1.0,77.75
1231.0,1.0,56.19
1232.0,3.0,48.29
1233.0,7.0,64.8742857143
1234.0,2.0,47.385
1235.0,3.0,77.1866666667
1236.0,1.0,83.15
1237.0,1.0,21.12
1238.0,3.0,54.6833333333
1239.0,2.0,32.85
1240.0,4.0,64.31
1241.0,2.0,45.8
1242.0,3.0,67.3933333333
1243.0,6.0,52.7716666667
1244.0,7.0,48.52
1245.0,5.0,51.916
1246.0,9.0,55.4155555556
1247.0,7.0,65.1042857143
1248.0,9.0,94.1955555556
1249.0,12.0,68.8658333333
1250.0,12.0,71.6333333333
1251.0,18.0,83.7544444444
1252.0,15.0,95.2613333333
1253.0,11.0,53.3054545455
1254.0,10.0,49.067
1255.0,11.0,64.1645454545
1256.0,9.0,49.6088888889
1257.0,17.0,71.7211764706
1258.0,10.0,51.753
1259.0,8.0,63.47125
1260.0,10.0,62.701
1261.0,9.0,66.9522222222
1262.0,10.0,58.806
1263.0,17.0,80.2447058824
1264.0,17.0,64.4958823529
1265.0,19.0,61.8584210526
1266.0,12.0,72.7608333333
1267.0,10.0,94.079
1268.0,4.0,72.1675
1269.0,15.0,79.328
1270.0,15.0,57.3066666667
1271.0,15.0,86.8846666667
1272.0,14.0,65.8121428571
1273.0,11.0,52.2290909091
1274.0,14.0,59.64
1275.0,11.0,74.8881818182
1276.0,10.0,67.649
1277.0,4.0,97.7075
1278.0,9.0,59.0955555556
1279.0,9.0,99.7811111111
1280.0,10.0,89.97
1281.0,13.0,89.2392307692
1282.0,6.0,96.345
1283.0,10.0,72.035
1284.0,8.0,68.695
1285.0,5.0,58.058
1286.0,9.0,71.2
1287.0,6.0,65.4516666667
1288.0,5.0,89.178
1289.0,4.0,51.4375
1290.0,3.0,42.92
1291.0,2.0,44.76
1292.0,3.5,43.739
1293.0,5.0,42.718
1294.0,3.0,64.6766666667
1295.0,2.0,41.385
1296.0,2.0,59.61
1297.0,2.0,67.435
1298.0,1.0,30.13
1299.0,1.5,36.575
1300.0,2.0,43.02
1301.0,1.5,44.695
1302.0,1.0,46.37
1303.0,1.5,53.5275
1304.0,2.0,60.685
1305.0,3.0,46.6233333333
1306.0,1.0,46.23
1307.0,1.0,30.8
1308.0,1.0,75.95
1309.0,5.0,48.438
1310.0,2.0,78.095
1311.0,4.0,43.7475
1312.0,3.0,49.3133333333
1313.0,5.0,46.412
1314.0,6.0,62.9316666667
1315.0,4.0,44.4575
1316.0,12.0,55.4333333333
1317.0,8.0,69.29875
1318.0,12.0,66.2658333333
1319.0,12.0,63.345
1320.0,13.0,56.5053846154
1321.0,16.0,71.285
1322.0,22.0,70.1640909091
1323.0,11.0,79.82
1324.0,5.0,73.75
1325.0,1.0,58.75
1326.0,1.4,55.002
1327.0,1.8,51.254
1328.0,2.2,47.506
1329.0,2.6,43.758
1330.0,3.0,40.01
1331.0,5.0,60.754
1332.0,11.0,68.6045454545
1333.0,11.0,59.2854545455
1334.0,8.0,68.99875
1335.0,15.0,59.0426666667
1336.0,17.0,72.6870588235
1337.0,12.0,45.5475
1338.0,13.0,79.1753846154
1339.0,17.0,59.5111764706
1340.0,12.0,62.1658333333
1341.0,13.0,54.9361538462
1342.0,12.0,57.9916666667
1343.0,6.0,68.305
1344.0,9.0,56.1755555556
1345.0,13.0,57.0092307692
1346.0,7.0,79.9471428571
1347.0,7.0,57.0257142857
1348.0,18.0,65.9433333333
1349.0,8.0,61.9725
1350.0,14.0,61.3157142857
1351.0,7.0,53.6128571429
1352.0,6.0,66.8716666667
1353.0,7.0,64.7428571429
1354.0,4.0,62.3725
1355.0,4.0,81.8425
1356.0,8.0,56.5475
1357.0,7.0,52.3128571429
1358.0,4.0,51.195
1359.0,4.0,62.035
1360.0,7.0,54.4542857143
1361.0,6.0,67.6266666667
1362.0,1.0,24.93
1363.0,4.0,50.5575
1364.0,1.0,51.67
1365.0,1.0,49.805
1366.0,1.0,47.94
1367.0,1.0,27.88
1368.0,1.0,62.54
1369.0,3.0,83.9566666667
1370.0,2.33333333333,71.0244444444
1371.0,1.66666666667,58.0922222222
1372.0,1.0,45.16
1373.0,1.0,69.24
1374.0,1.0,10.6
1375.0,2.0,63.485
1376.0,1.75,61.11625
1377.0,1.5,58.7475
1378.0,1.25,56.37875
1379.0,1.0,54.01
1380.0,3.0,56.987
1381.0,5.0,59.964
1382.0,2.0,59.445
1383.0,1.0,21.76
1384.0,1.0,38.96
1385.0,1.0,68.73
1386.0,3.0,57.8433333333
1387.0,9.0,51.5355555556
1388.0,6.0,43.465
1389.0,6.0,49.385
1390.0,8.0,54.8375
1391.0,9.0,46.93
1392.0,12.0,57.575
1393.0,10.0,60.672
1394.0,11.0,60.1281818182
1395.0,14.0,84.8892857143
1396.0,7.0,66.7785714286
1397.0,12.0,76.7666666667
1398.0,9.0,66.6455555556
1399.0,5.0,41.304
1400.0,6.0,51.3333333333
1401.0,4.0,28.5075
1402.0,7.0,71.7828571429
1403.0,7.0,44.98
1404.0,6.0,46.1
1405.0,8.0,61.82125
1406.0,15.0,54.254
1407.0,10.0,56.146
1408.0,11.0,56.93
1409.0,11.0,78.0081818182
1410.0,13.0,54.1715384615
1411.0,13.0,54.1369230769
1412.0,2.0,57.795
1413.0,3.0,51.96
1414.0,4.0,41.875
1415.0,6.0,45.5583333333
1416.0,15.0,60.5853333333
1417.0,11.0,48.8754545455
1418.0,10.0,53.235
1419.0,9.0,69.71
1420.0,9.0,58.9788888889
1421.0,12.0,70.3358333333
1422.0,10.0,59.971
1423.0,11.0,62.2018181818
1424.0,10.0,64.847
1425.0,8.0,56.15625
1426.0,9.0,64.7588888889
1427.0,7.0,66.2071428571
1428.0,11.0,51.4472727273
1429.0,5.0,46.426
1430.0,4.0,71.595
1431.0,4.0,56.675
1432.0,7.0,59.07
1433.0,3.0,54.06
1434.0,4.0,50.4025
1435.0,1.0,43.72
1436.0,3.0,37.4566666667
1437.0,1.0,36.26
1438.0,1.0,58.83
1439.0,2.0,45.295
1440.0,1.0,69.54
1441.0,2.0,57.0
1442.0,2.0,51.2366666667
1443.0,2.0,45.4733333333
1444.0,2.0,39.71
1445.0,1.5,53.865
1446.0,1.0,68.02
1447.0,2.0,48.71
1448.0,3.0,50.6766666667
1449.0,2.0,46.0983333333
1450.0,1.0,41.52
1451.0,1.0,81.71
1452.0,3.0,75.0066666667
1453.0,1.0,70.32
1454.0,3.0,48.1966666667
1455.0,6.0,45.2966666667
1456.0,3.0,42.1633333333
1457.0,3.0,74.27
1458.0,4.0,42.1375
1459.0,2.0,53.025
1460.0,9.0,58.7088888889
1461.0,10.0,57.872
1462.0,9.0,58.7355555556
1463.0,18.0,75.6483333333
1464.0,4.0,93.99
1465.0,11.0,100.16
1466.0,10.0,62.884
1467.0,13.0,60.6484615385
1468.0,13.0,88.0230769231
1469.0,3.0,61.7466666667
1470.0,4.0,94.44
1471.0,8.0,58.605
1472.0,6.0,60.54
1473.0,9.0,66.2511111111
1474.0,5.0,52.576
1475.0,7.0,48.7228571429
1476.0,7.0,68.51
1477.0,10.0,49.921
1478.0,13.0,58.9492307692
1479.0,8.0,44.56125
1480.0,17.0,46.5164705882
1481.0,8.0,61.71125
1482.0,8.0,59.94
1483.0,9.0,43.8122222222
1484.0,14.0,57.2921428571
1485.0,16.0,63.98625
1486.0,7.0,70.3357142857
1487.0,22.0,65.8127272727
1488.0,6.0,89.6233333333
1489.0,5.28571428571,80.85
1490.0,4.57142857143,72.0766666667
1491.0,3.85714285714,63.3033333333
1492.0,3.14285714286,54.53
1493.0,2.42857142857,45.7566666667
1494.0,1.71428571429,36.9833333333
1495.0,1.0,28.21
1496.0,12.0,60.4483333333
1497.0,5.0,73.782
1498.0,4.0,49.465
1499.0,10.0,63.685
1500.0,4.0,54.855
1501.0,3.0,50.37
1502.0,4.0,63.83
1503.0,10.0,49.7
1504.0,5.0,64.044
1505.0,5.0,47.704
1506.0,3.0,68.46
1507.0,4.5,55.1458333333
1508.0,6.0,41.8316666667
1509.0,2.0,49.235
1510.0,7.0,57.3342857143
1511.0,4.0,48.9471428571
1512.0,1.0,40.56
1513.0,1.0,47.39
1514.0,2.0,29.12
1515.0,2.0,68.73
1516.0,1.0,40.96
1517.0,1.0,57.86
1518.0,1.0,74.76
1519.0,2.0,47.65
1520.0,1.5,52.465
1521.0,1.0,57.28
1522.0,2.0,45.625
1523.0,4.0,45.1075
1524.0,1.0,42.74
1525.0,2.0,43.71
1526.0,3.0,50.8533333333
1527.0,3.0,50.2266666667
1528.0,3.0,49.6
1529.0,4.0,49.9025
1530.0,8.0,64.545
1531.0,7.0,52.1842857143
1532.0,6.0,80.3183333333
1533.0,5.0,63.166
1534.0,9.0,65.4355555556
1535.0,9.0,53.7088888889
1536.0,7.0,87.3157142857
1537.0,8.0,71.41875
1538.0,6.0,77.603125
1539.0,4.0,83.7875
1540.0,16.0,62.35
1541.0,12.0,65.405
1542.0,18.0,80.84
1543.0,14.0,62.6928571429
1544.0,15.0,77.9226666667
1545.0,10.0,60.429
1546.0,11.0,66.3418181818
1547.0,2.0,64.165
1548.0,10.0,49.187
1549.0,17.0,52.3405882353
1550.0,15.0,67.5346666667
1551.0,8.0,57.2075
1552.0,10.0,46.461
1553.0,7.0,65.0614285714
1554.0,10.0,64.809
1555.0,12.0,45.075
1556.0,11.0,60.4672727273
1557.0,12.0,66.6841666667
1558.0,9.0,63.1766666667
1559.0,10.0,70.812
1560.0,10.0,65.341
1561.0,10.0,64.879
1562.0,10.0,61.754
1563.0,7.0,66.6428571429
1564.0,8.0,71.27
1565.0,11.0,65.8190909091
1566.0,8.0,84.89875
1567.0,6.0,47.7316666667
1568.0,5.0,60.82
1569.0,5.0,54.466
1570.0,5.0,69.922
1571.0,1.0,45.88
1572.0,2.0,63.97
1573.0,8.0,68.98375
1574.0,5.0,53.856
1575.0,2.0,66.495
1576.0,5.0,76.858
1577.0,6.0,60.9783333333
1578.0,7.0,68.0742857143
1579.0,6.0,59.8433333333
1580.0,5.0,60.032
1581.0,2.0,64.99
1582.0,4.0,67.1375
1583.0,1.0,34.22
1584.0,3.0,56.8233333333
1585.0,2.0,51.4366666667
1586.0,1.0,46.05
1587.0,1.0,44.88
1588.0,1.25,53.85375
1589.0,1.5,62.8275
1590.0,1.75,71.80125
1591.0,2.0,80.775
1592.0,1.5,64.6525
1593.0,1.0,48.53
1594.0,2.0,58.41
1595.0,3.0,44.8566666667
1596.0,3.0,58.9466666667
1597.0,1.0,62.64
1598.0,1.0,66.22
1599.0,2.0,59.565
1600.0,5.0,47.224
1601.0,2.0,39.555
1602.0,5.0,49.536
1603.0,8.0,69.6825
1604.0,3.0,100.773333333
1605.0,7.0,72.7457142857
1606.0,9.0,60.8266666667
1607.0,8.0,63.26125
1608.0,4.5,94.000625
1609.0,1.0,124.74
1610.0,14.0,81.9557142857
1611.0,1.0,80.57
1612.0,10.0,75.378
1613.0,6.0,69.02
1614.0,1.0,50.77
1615.0,3.0,68.1133333333
1616.0,2.0,51.48
1617.0,7.0,54.7271428571
1618.0,3.0,40.3166666667
1619.0,6.0,42.0683333333
1620.0,8.0,67.39625
1621.0,7.0,39.4685714286
1622.0,11.0,68.9609090909
1623.0,7.0,52.3885714286
1624.0,9.0,63.6466666667
1625.0,10.0,66.887
1626.0,5.0,56.976
1627.0,11.0,66.37
1628.0,14.0,54.8635714286
1629.0,9.0,52.1166666667
1630.0,15.0,76.3346666667
1631.0,8.0,64.86625
1632.0,8.0,70.42625
1633.0,10.0,67.634
1634.0,7.0,69.1771428571
1635.0,9.0,77.5677777778
1636.0,3.0,52.84
1637.0,7.0,50.2214285714
1638.0,8.0,57.93125
1639.0,10.0,65.06
1640.0,11.0,76.7045454545
1641.0,6.0,67.0416666667
1642.0,5.0,96.738
1643.0,4.5,75.44275
1644.0,4.0,54.1475
1645.0,7.0,51.17
1646.0,7.0,60.3614285714
1647.0,5.0,77.898
1648.0,5.0,36.942
1649.0,6.0,51.1333333333
1650.0,2.0,42.825
1651.0,7.0,57.7657142857
1652.0,3.0,56.0466666667
1653.0,1.0,81.53
1654.0,2.0,31.67
1655.0,2.0,60.615
1656.0,1.0,78.82
1657.0,3.0,84.4866666667
1658.0,2.5,53.5108333333
1659.0,2.0,22.535
1660.0,2.0,54.48
1661.0,3.0,44.18
1662.0,1.0,42.87
1663.0,1.0,36.36
1664.0,4.0,59.28
1665.0,2.0,38.32
1666.0,1.0,127.11
1667.0,1.0,99.75
1668.0,2.0,53.465
1669.0,2.0,72.365
1670.0,6.0,62.0216666667
1671.0,4.0,46.82
1672.0,2.0,50.065
1673.0,4.0,51.7175
1674.0,6.0,42.9266666667
1675.0,2.0,71.68
1676.0,7.0,49.7171428571
1677.0,11.0,62.0809090909
1678.0,6.0,49.61
1679.0,8.0,68.0425
1680.0,6.0,59.8633333333
1681.0,7.0,51.26
1682.0,12.0,64.3933333333
1683.0,11.0,88.0190909091
1684.0,18.0,82.2244444444
1685.0,9.0,79.9344444444
1686.0,14.0,67.4842857143
1687.0,3.0,56.98
1688.0,12.0,62.5633333333
1689.0,17.0,70.7876470588
1690.0,6.0,68.095
1691.0,4.0,39.8075
1692.0,7.0,55.4957142857
1693.0,8.0,68.59375
1694.0,8.0,47.00125
1695.0,10.0,49.342
1696.0,8.0,58.8
1697.0,10.0,53.316
1698.0,10.0,63.845
1699.0,10.0,67.238
1700.0,9.0,70.1655555556
1701.0,10.0,58.06
1702.0,6.0,47.3616666667
1703.0,10.0,54.081
1704.0,18.0,65.6838888889
1705.0,12.0,51.9
1706.0,7.0,61.1271428571
1707.0,5.0,87.658
1708.0,2.0,44.885
1709.0,9.0,69.3011111111
1710.0,7.0,63.7971428571
1711.0,9.0,63.7122222222
1712.0,7.0,57.01
1713.0,4.0,59.845
1714.0,5.0,60.43
1715.0,5.0,70.512
1716.0,3.0,57.63
1717.0,8.0,60.205
1718.0,4.0,49.0375
1719.0,3.0,60.85
1720.0,3.0,71.5933333333
1721.0,7.0,48.6614285714
1722.0,4.0,58.9975
1723.0,10.0,66.3
1724.0,1.0,76.22
1725.0,1.0,55.33
1726.0,3.0,73.5133333333
1727.0,2.0,56.2716666667
1728.0,1.0,39.03
1729.0,1.0,42.73
1730.0,1.0,46.43
1731.0,1.0,38.73
1732.0,1.0,31.03
1733.0,1.0,52.845
1734.0,1.0,74.66
1735.0,1.0,50.3
1736.0,3.0,48.38
1737.0,2.66666666667,51.7733333333
1738.0,2.33333333333,55.1666666667
1739.0,2.0,58.56
1740.0,1.0,57.99
1741.0,1.0,55.7
1742.0,2.0,87.485
1743.0,3.0,52.9733333333
1744.0,3.0,64.8066666667
1745.0,5.0,51.664
1746.0,3.0,40.7133333333
1747.0,6.0,40.2966666667
1748.0,9.0,47.1533333333
1749.0,7.0,56.73
1750.0,8.0,49.98
1751.0,5.0,68.612
1752.0,10.0,71.265
1753.0,10.0,76.426
1754.0,15.0,66.6933333333
1755.0,9.0,64.51
1756.0,16.0,54.3025
1757.0,13.0,51.0684615385
1758.0,12.0,61.55
1759.0,8.0,61.18625
1760.0,7.0,44.3114285714
1761.0,11.0,63.9645454545
1762.0,5.0,51.276
1763.0,8.0,47.3925
1764.0,11.0,63.37
1765.0,9.0,49.3122222222
1766.0,13.0,59.5423076923
1767.0,11.0,58.2354545455
1768.0,16.0,61.085
1769.0,9.0,67.1166666667
1770.0,15.0,64.3966666667
1771.0,5.0,64.494
1772.0,8.0,53.8375
1773.0,11.0,53.36
1774.0,9.0,58.4877777778
1775.0,9.0,60.5911111111
1776.0,6.0,75.0116666667
1777.0,19.0,68.8157894737
1778.0,13.0,68.4884615385
1779.0,8.0,67.2175
1780.0,14.0,69.2385714286
1781.0,7.0,66.7171428571
1782.0,15.0,76.846
1783.0,9.0,79.0733333333
1784.0,18.0,86.0833333333
1785.0,8.0,73.23
1786.0,8.0,74.66375
1787.0,8.0,46.15125
1788.0,13.0,73.0569230769
1789.0,11.0,62.6227272727
1790.0,6.0,52.8066666667
1791.0,4.0,49.2483333333
1792.0,2.0,45.69
1793.0,3.0,79.0333333333
1794.0,8.0,66.65125
1795.0,4.0,50.3
1796.0,1.0,23.49
1797.0,2.0,43.16
1798.0,3.0,63.3666666667
1799.0,3.0,78.92
1800.0,3.0,94.4733333333
1801.0,2.0,71.8016666667
1802.0,1.0,49.13
1803.0,2.0,37.38
1804.0,2.0,64.83
1805.0,2.0,56.215
1806.0,1.0,59.58
1807.0,1.0,72.28
1808.0,2.0,35.51
1809.0,1.0,74.41
1810.0,2.5,57.315
1811.0,4.0,40.22
1812.0,3.5,59.8733333333
1813.0,3.0,79.5266666667
1814.0,2.0,57.69
1815.0,8.0,58.6875
1816.0,3.0,44.6833333333
1817.0,4.5,50.3816666667
1818.0,6.0,56.08
1819.0,7.0,33.66
1820.0,9.0,57.8188888889
1821.0,9.0,64.1577777778
1822.0,6.0,67.3716666667
1823.0,8.0,75.6925
1824.0,16.0,64.881875
1825.0,4.0,69.9625
1826.0,10.0,88.985
1827.0,7.0,66.8114285714
1828.0,5.0,53.308
1829.0,1.0,18.97
1830.0,1.0,16.73
1831.0,1.0,36.254
1832.0,1.0,55.778
1833.0,1.0,75.302
1834.0,1.0,94.826
1835.0,1.0,114.35
1836.0,5.0,41.812
1837.0,6.0,43.6416666667
1838.0,11.0,58.3109090909
1839.0,7.0,55.3557142857
1840.0,8.0,55.55375
1841.0,12.0,58.6791666667
1842.0,11.0,68.7118181818
1843.0,11.0,68.0045454545
1844.0,5.0,46.452
1845.0,4.0,50.3475
1846.0,3.0,59.2766666667
1847.0,5.0,50.098
1848.0,9.0,73.2111111111
1849.0,4.0,55.1925
1850.0,6.0,48.6716666667
1851.0,4.0,70.1525
1852.0,11.0,62.0354545455
1853.0,5.0,56.928
1854.0,3.0,51.0833333333
1855.0,8.0,67.60875
1856.0,5.0,37.944
1857.0,3.0,56.1766666667
1858.0,7.0,59.2985714286
1859.0,2.0,73.72
1860.0,5.0,67.11
1861.0,4.0,73.6375
1862.0,9.0,54.8766666667
1863.0,2.0,49.815
1864.0,2.0,43.57
1865.0,3.0,77.75
1866.0,4.0,38.275
1867.0,3.0,33.31
1868.0,4.0,48.65
1869.0,2.0,59.205
1870.0,1.5,46.3975
1871.0,1.0,33.59
1872.0,2.0,50.625
1873.0,1.0,39.54
1874.0,1.0,53.6
1875.0,3.0,44.46
1876.0,2.66666666667,49.565
1877.0,2.33333333333,54.67
1878.0,2.0,59.775
1879.0,1.83333333333,55.7425
1880.0,1.66666666667,51.71
1881.0,1.5,47.6775
1882.0,1.33333333333,43.645
1883.0,1.16666666667,39.6125
1884.0,1.0,35.58
1885.0,2.0,48.73
1886.0,2.5,45.2266666667
1887.0,3.0,41.7233333333
1888.0,6.0,54.64
1889.0,4.0,54.2
1890.0,2.0,38.305
1891.0,4.0,63.555
1892.0,5.0,45.902
1893.0,4.0,62.6925
1894.0,8.0,40.30875
1895.0,1.0,46.18
1896.0,6.0,85.9733333333
1897.0,6.0,52.425
1898.0,7.0,79.2728571429
1899.0,11.0,65.4745454545
1900.0,12.0,82.4116666667
1901.0,6.0,83.465
1902.0,5.6,77.58
1903.0,5.2,71.695
1904.0,4.8,65.81
1905.0,4.4,59.925
1906.0,4.0,54.04
1907.0,8.0,65.24625
1908.0,6.0,56.8483333333
1909.0,9.0,76.6311111111
1910.0,10.0,71.721
1911.0,5.0,38.734
1912.0,15.0,62.4633333333
1913.0,3.0,69.2833333333
1914.0,9.0,73.2233333333
1915.0,3.0,51.67
1916.0,2.5,55.095
1917.0,2.0,58.52
1918.0,1.0,59.91
1919.0,2.0,50.665
1920.0,2.33333333333,48.4055555556
1921.0,2.66666666667,46.1461111111
1922.0,3.0,43.8866666667
1923.0,1.0,52.93
1924.0,3.0,77.0166666667
1925.0,2.0,75.86
1926.0,5.0,47.592
1927.0,9.0,74.0677777778
1928.0,4.0,84.8625
1929.0,7.0,49.09
1930.0,2.0,51.72
1931.0,6.0,69.28
1932.0,8.0,54.63375
1933.0,5.0,76.236
1934.0,2.0,43.04
1935.0,5.0,43.058
1936.0,4.0,48.1825
1937.0,2.0,55.53
1938.0,1.0,46.4
1939.0,3.0,69.8466666667
1940.0,2.0,49.48
1941.0,3.0,60.2633333333
1942.0,4.0,52.205
1943.0,1.0,34.12
1944.0,2.0,71.625
1945.0,1.75,67.11375
1946.0,1.5,62.6025
1947.0,1.25,58.09125
1948.0,1.0,53.58
1949.0,1.125,53.6375
1950.0,1.25,53.695
1951.0,1.375,53.7525
1952.0,1.5,53.81
1953.0,1.625,53.8675
1954.0,1.75,53.925
1955.0,1.875,53.9825
1956.0,2.0,54.04
1957.0,1.0,70.33
1958.0,3.0,48.6966666667
1959.0,1.0,24.53
1960.0,2.0,49.775
1961.0,2.0,48.755
1962.0,2.0,57.825
1963.0,1.0,41.62
1964.0,7.0,48.2357142857
1965.0,2.0,39.225
1966.0,7.0,72.96
1967.0,10.0,69.629
1968.0,12.0,74.1391666667
1969.0,7.0,78.19
1970.0,15.0,69.5626666667
1971.0,14.0,83.9514285714
1972.0,14.0,77.0564285714
1973.0,13.0,67.3169230769
1974.0,14.0,66.5807142857
1975.0,5.0,51.316
1976.0,10.0,60.735
1977.0,5.0,45.542
1978.0,6.0,51.985
1979.0,8.0,70.16375
1980.0,9.0,67.5144444444
1981.0,3.0,79.4566666667
1982.0,7.0,56.3528571429
1983.0,13.0,69.4576923077
1984.0,9.0,51.1877777778
1985.0,7.0,79.7257142857
1986.0,5.0,82.332
1987.0,9.0,60.5244444444
1988.0,11.0,60.9236363636
1989.0,8.0,59.78
1990.0,6.0,49.1216666667
1991.0,10.0,61.226
1992.0,9.0,54.7966666667
1993.0,10.0,61.705
1994.0,10.0,60.684
1995.0,6.0,61.1583333333
1996.0,5.0,47.472
1997.0,5.0,60.566
1998.0,4.0,52.915
1999.0,5.0,75.17
2000.0,5.0,62.676
2001.0,4.0,64.88
2002.0,4.0,48.0975
2003.0,3.0,37.3433333333
2004.0,8.0,91.3225
2005.0,4.0,93.5425
2006.0,5.0,92.63
2007.0,3.0,101.78
2008.0,3.0,59.3366666667
2009.0,2.0,71.085
2010.0,1.0,72.73
2011.0,2.5,63.68125
