,traffic_flow,travel_time
1092.0,1.0,141.654545455
1093.0,1.0,146.180909091
1094.0,1.0,150.707272727
1095.0,1.0,155.233636364
1096.0,1.0,159.76
1097.0,1.0,145.575
1098.0,1.0,131.39
1099.0,1.0,120.416666667
1100.0,1.0,109.443333333
1101.0,1.0,98.47
1102.0,2.0,117.16
1103.0,3.0,135.85
1104.0,2.0,133.21
1105.0,1.0,92.06
1106.0,4.0,172.285
1107.0,1.0,220.51
1108.0,2.0,164.1
1109.0,4.0,123.4575
1110.0,3.0,91.9266666667
1111.0,4.0,97.6425
1112.0,5.0,133.994
1113.0,1.0,120.17
1114.0,3.0,75.13
1115.0,4.0,117.2075
1116.0,1.0,77.88
1117.0,8.0,139.90875
1118.0,5.0,103.62
1119.0,4.0,126.4675
1120.0,1.0,119.24
1121.0,3.0,110.603333333
1122.0,3.0,152.093333333
1123.0,6.0,107.196666667
1124.0,5.0,132.818
1125.0,1.0,65.32
1126.0,2.0,110.418333333
1127.0,3.0,155.516666667
1128.0,5.0,94.934
1129.0,2.0,140.53
1130.0,1.0,159.69
1131.0,4.0,150.54
1132.0,7.0,149.978571429
1133.0,10.0,152.451
1134.0,4.0,147.3475
1135.0,4.0,150.5225
1136.0,4.0,113.13
1137.0,3.0,130.663333333
1138.0,1.0,58.56
1139.0,2.0,117.545
1140.0,1.0,132.91
1141.0,3.0,89.36
1142.0,2.0,98.065
1143.0,3.0,106.503333333
1144.0,6.0,120.696666667
1145.0,1.0,173.18
1146.0,3.0,87.7266666667
1147.0,1.0,50.37
1148.0,1.0,147.23
1149.0,1.0,140.11
1150.0,2.0,72.71
1151.0,1.66666666667,97.6533333333
1152.0,1.33333333333,122.596666667
1153.0,1.0,147.54
1154.0,1.1,148.831
1155.0,1.2,150.122
1156.0,1.3,151.413
1157.0,1.4,152.704
1158.0,1.5,153.995
1159.0,1.6,155.286
1160.0,1.7,156.577
1161.0,1.8,157.868
1162.0,1.9,159.159
1163.0,2.0,160.45
1164.0,2.0,151.65375
1165.0,2.0,142.8575
1166.0,2.0,134.06125
1167.0,2.0,125.265
1168.0,1.0,163.72
1169.0,2.0,58.81
1170.0,1.0,160.29
1171.0,1.0,13.65
1172.0,1.0,74.19
1173.0,3.0,122.393333333
1174.0,3.0,134.126666667
1175.0,3.0,135.936666667
1176.0,2.0,164.205
1177.0,2.5,155.8375
1178.0,3.0,147.47
1179.0,4.0,184.69
1180.0,7.0,126.21
1181.0,2.0,108.685
1182.0,3.0,134.426666667
1183.0,3.0,112.663333333
1184.0,4.0,128.95
1185.0,3.0,72.88
1186.0,4.0,142.1
1187.0,2.0,108.88
1188.0,4.0,99.63
1189.0,3.0,163.7
1190.0,3.0,129.563333333
1191.0,3.0,63.4333333333
1192.0,3.0,147.86
1193.0,1.0,79.43
1194.0,4.0,117.0975
1195.0,1.0,168.05
1196.0,1.0,96.04
1197.0,3.0,126.866666667
1198.0,1.0,87.72
1199.0,1.0,70.39
1200.0,5.0,133.934
1201.0,11.0,117.275454545
1202.0,2.0,137.225
1203.0,1.0,160.68
1204.0,3.0,146.643333333
1205.0,6.0,131.083333333
1206.0,6.0,159.863333333
1207.0,3.0,145.693333333
1208.0,1.0,141.7
1209.0,1.0,180.86
1210.0,3.0,112.653333333
1211.0,3.0,82.0033333333
1212.0,2.0,109.515
1213.0,2.0,136.945
1214.0,2.0,115.17
1215.0,3.0,140.64
1216.0,1.0,113.74
1217.0,1.0,108.872
1218.0,1.0,104.004
1219.0,1.0,99.136
1220.0,1.0,94.268
1221.0,1.0,89.4
1222.0,1.0,94.2125
1223.0,1.0,99.025
1224.0,1.0,103.8375
1225.0,1.0,108.65
1226.0,1.0,110.406666667
1227.0,1.0,112.163333333
1228.0,1.0,113.92
1229.0,1.0,110.42
1230.0,1.0,106.92
1231.0,1.0,103.42
1232.0,1.0,99.92
1233.0,1.0,102.68
1234.0,1.0,96.22
1235.0,1.0,89.76
1236.0,1.0,83.3
1237.0,1.0,76.84
1238.0,1.0,70.38
1239.0,1.0,63.92
1240.0,1.0,57.46
1241.0,1.0,51.0
1242.0,2.0,136.645
1243.0,2.5,126.600833333
1244.0,3.0,116.556666667
1245.0,1.0,57.75
1246.0,1.0,128.44
1247.0,2.0,182.4
1248.0,3.0,147.0
1249.0,2.0,135.575
1250.0,3.0,153.343333333
1251.0,4.0,94.5475
1252.0,2.0,144.365
1253.0,3.0,130.623333333
1254.0,6.0,130.553333333
1255.0,3.0,121.046666667
1256.0,6.0,176.973333333
1257.0,3.0,120.54
1258.0,5.0,134.406
1259.0,1.0,112.91
1260.0,7.0,140.705714286
1261.0,3.0,143.166666667
1262.0,4.0,98.0625
1263.0,3.0,131.993333333
1264.0,6.0,145.295
1265.0,3.0,106.176666667
1266.0,1.0,114.07
1267.0,5.0,88.95
1268.0,3.0,151.026666667
1269.0,1.0,170.09
1270.0,3.0,117.936666667
1271.0,8.0,138.85875
1272.0,2.0,133.85
1273.0,2.0,106.965
1274.0,5.0,181.18
1275.0,2.0,126.175
1276.0,6.0,172.393333333
1277.0,5.0,92.148
1278.0,8.0,129.59125
1279.0,1.0,86.28
1280.0,1.0,134.74
1281.0,1.0,125.07
1282.0,5.0,92.964
1283.0,1.0,186.54
1284.0,2.0,143.71
1285.0,5.0,110.418
1286.0,4.66666666667,105.608666667
1287.0,4.33333333333,100.799333333
1288.0,4.0,95.99
1289.0,1.0,96.67
1290.0,2.0,64.915
1291.0,2.0,142.945
1292.0,1.5,130.1825
1293.0,1.0,117.42
1294.0,1.0,46.36
1295.0,1.0,39.035
1296.0,1.0,31.71
1297.0,1.0,48.66
1298.0,1.0,118.82
1299.0,2.0,71.675
1300.0,1.66666666667,92.18
1301.0,1.33333333333,112.685
1302.0,1.0,133.19
1303.0,1.0,114.296666667
1304.0,1.0,95.4033333333
1305.0,1.0,76.51
1306.0,1.0,77.156
1307.0,1.0,77.802
1308.0,1.0,78.448
1309.0,1.0,79.094
1310.0,1.0,79.74
1311.0,1.0,139.48
1312.0,2.0,103.765
1313.0,2.0,136.855
1314.0,1.0,137.34
1315.0,3.0,63.2666666667
1316.0,3.0,109.316666667
1317.0,3.0,125.898333333
1318.0,3.0,142.48
1319.0,1.0,144.19
1320.0,2.0,67.875
1321.0,3.0,95.8633333333
1322.0,4.0,140.3275
1323.0,3.0,159.743333333
1324.0,3.0,131.84
1325.0,2.33333333333,109.34
1326.0,1.66666666667,86.84
1327.0,1.0,64.34
1328.0,1.33333333333,99.805
1329.0,1.66666666667,135.27
1330.0,2.0,170.735
1331.0,2.0,81.775
1332.0,4.0,153.8475
1333.0,1.0,87.93
1334.0,1.0,152.84
1335.0,2.0,129.65
1336.0,4.0,141.2325
1337.0,5.0,125.436
1338.0,6.0,146.985
1339.0,3.0,133.596666667
1340.0,3.0,140.226666667
1341.0,4.0,87.79
1342.0,3.0,112.89
1343.0,3.0,112.146666667
1344.0,8.0,125.21
1345.0,3.0,160.86
1346.0,3.0,121.43
1347.0,2.0,167.59
1348.0,5.0,159.47
1349.0,3.5,129.8775
1350.0,2.0,100.285
1351.0,2.0,97.775
1352.0,2.0,111.53
1353.0,5.0,100.62
1354.0,2.0,130.32
1355.0,4.5,126.857857143
1356.0,7.0,123.395714286
1357.0,2.0,129.92
1358.0,3.0,123.076666667
1359.0,2.0,110.1
1360.0,1.0,154.86
1361.0,1.0,211.05
1362.0,1.0,90.18
1363.0,1.0,138.02
1364.0,1.0,97.99
1365.0,1.0,53.6
1366.0,1.0,70.0916666667
1367.0,1.0,86.5833333333
1368.0,1.0,103.075
1369.0,1.0,119.566666667
1370.0,1.0,136.058333333
1371.0,1.0,152.55
1372.0,2.0,99.635
1373.0,1.85714285714,93.4328571429
1374.0,1.71428571429,87.2307142857
1375.0,1.57142857143,81.0285714286
1376.0,1.42857142857,74.8264285714
1377.0,1.28571428571,68.6242857143
1378.0,1.14285714286,62.4221428571
1379.0,1.0,56.22
1380.0,1.0,67.24
1381.0,1.0,78.26
1382.0,1.0,89.28
1383.0,1.0,102.885
1384.0,1.0,116.49
1385.0,2.0,83.985
1386.0,2.0,79.91
1387.0,1.0,133.86
1388.0,1.5,113.5775
1389.0,2.0,93.295
1390.0,2.0,99.59
1391.0,1.0,103.76
1392.0,4.0,125.5025
1393.0,3.0,87.16
1394.0,6.0,157.058333333
1395.0,2.0,120.87
1396.0,1.0,110.84
1397.0,5.0,133.514
1398.0,4.0,109.5925
1399.0,2.5,88.59625
1400.0,1.0,67.6
1401.0,1.0,137.49
1402.0,3.0,84.67
1403.0,6.0,94.755
1404.0,3.0,115.56
1405.0,3.0,106.633333333
1406.0,5.0,153.298
1407.0,5.0,104.568
1408.0,4.0,103.7975
1409.0,6.0,130.181666667
1410.0,1.0,147.4
1411.0,2.0,79.94
1412.0,2.0,166.78
1413.0,1.0,148.11
1414.0,1.2,135.902
1415.0,1.4,123.694
1416.0,1.6,111.486
1417.0,1.8,99.278
1418.0,2.0,87.07
1419.0,1.0,196.3
1420.0,5.0,143.916
1421.0,10.0,116.483
1422.0,2.0,158.23
1423.0,2.0,173.17
1424.0,1.0,95.96
1425.0,2.0,176.275
1426.0,3.0,126.403333333
1427.0,3.0,92.74
1428.0,3.0,118.536666667
1429.0,2.0,121.07
1430.0,1.0,167.16
1431.0,1.5,138.6275
1432.0,2.0,110.095
1433.0,1.0,133.79
1434.0,2.0,137.765
1435.0,2.5,120.325833333
1436.0,3.0,102.886666667
1437.0,2.0,114.173333333
1438.0,1.0,125.46
1439.0,1.0,93.185
1440.0,1.0,60.91
1441.0,1.33333333333,88.3333333333
1442.0,1.66666666667,115.756666667
1443.0,2.0,143.18
1444.0,1.0,27.92
1445.0,1.08333333333,37.90375
1446.0,1.16666666667,47.8875
1447.0,1.25,57.87125
1448.0,1.33333333333,67.855
1449.0,1.41666666667,77.83875
1450.0,1.5,87.8225
1451.0,1.58333333333,97.80625
1452.0,1.66666666667,107.79
1453.0,1.75,117.77375
1454.0,1.83333333333,127.7575
1455.0,1.91666666667,137.74125
1456.0,2.0,147.725
1457.0,1.0,67.8
1458.0,1.0,85.84
1459.0,1.0,103.88
1460.0,2.0,170.015
1461.0,3.0,121.53
1462.0,3.0,129.96
1463.0,3.0,207.7
1464.0,2.0,109.75
1465.0,5.0,164.396
1466.0,3.0,139.983333333
1467.0,6.0,144.611666667
1468.0,3.0,152.926666667
1469.0,3.0,110.403333333
1470.0,4.0,125.3725
1471.0,4.0,145.615
1472.0,3.0,127.916666667
1473.0,2.0,124.48
1474.0,5.0,146.286
1475.0,3.0,86.8133333333
1476.0,3.0,105.703333333
1477.0,3.0,124.593333333
1478.0,4.0,148.6125
1479.0,5.0,124.94
1480.0,7.0,132.295714286
1481.0,4.0,115.655
1482.0,4.5,112.8465
1483.0,5.0,110.038
1484.0,3.0,89.779
1485.0,1.0,69.52
1486.0,6.0,120.473333333
1487.0,3.0,124.683333333
1488.0,1.0,145.6
1489.0,1.14285714286,140.833571429
1490.0,1.28571428571,136.067142857
1491.0,1.42857142857,131.300714286
1492.0,1.57142857143,126.534285714
1493.0,1.71428571429,121.767857143
1494.0,1.85714285714,117.001428571
1495.0,2.0,112.235
1496.0,4.0,116.330833333
1497.0,6.0,120.426666667
1498.0,2.0,162.5
1499.0,1.0,153.74
1500.0,3.0,117.25
1501.0,1.0,158.02
1502.0,2.0,150.94
1503.0,1.0,25.0
1504.0,2.0,85.79
1505.0,3.0,146.58
1506.0,3.0,159.943333333
1507.0,1.0,138.24
1508.0,1.0,139.79
1509.0,1.0,141.34
1510.0,1.0,123.42
1511.0,1.0,105.5
1512.0,1.0,92.12
1513.0,1.0,78.74
1514.0,1.0,115.905
1515.0,1.0,153.07
1516.0,1.0,89.47
1517.0,1.0,77.4333333333
1518.0,1.0,65.3966666667
1519.0,1.0,53.36
1520.0,1.0,141.29
1521.0,1.0,86.21
1522.0,1.0,61.1
1523.0,1.0,61.3433333333
1524.0,1.0,61.5866666667
1525.0,1.0,61.83
1526.0,1.0,62.0733333333
1527.0,1.0,62.3166666667
1528.0,1.0,62.56
1529.0,2.0,94.375
1530.0,2.0,86.1675
1531.0,2.0,77.96
1532.0,1.5,105.275
1533.0,1.0,132.59
1534.0,3.0,118.383333333
1535.0,3.0,159.33
1536.0,4.0,72.7525
1537.0,1.0,80.36
1538.0,2.5,116.955
1539.0,4.0,153.55
1540.0,2.5,148.035
1541.0,1.0,142.52
1542.0,3.0,124.466666667
1543.0,5.0,156.682
1544.0,2.0,77.23
1545.0,4.0,102.19
1546.0,8.0,128.68375
1547.0,3.0,108.016666667
1548.0,3.0,127.04
1549.0,3.0,99.2966666667
1550.0,3.0,130.553333333
1551.0,4.0,156.805
1552.0,4.0,129.6525
1553.0,7.0,105.172857143
1554.0,2.0,115.58
1555.0,3.0,152.17
1556.0,5.0,129.098
1557.0,1.0,139.28
1558.0,3.0,112.98
1559.0,4.0,120.635
1560.0,8.0,116.5275
1561.0,9.0,134.207777778
1562.0,6.0,161.596666667
1563.0,3.0,141.956666667
1564.0,4.0,167.49
1565.0,1.0,107.07
1566.0,3.0,73.6133333333
1567.0,1.0,111.02
1568.0,4.0,114.4175
1569.0,5.0,86.512
1570.0,1.0,71.43
1571.0,4.0,113.0875
1572.0,3.0,98.32625
1573.0,2.0,83.565
1574.0,1.0,111.01
1575.0,1.0,158.37
1576.0,2.0,153.158333333
1577.0,3.0,147.946666667
1578.0,6.0,84.7116666667
1579.0,1.0,140.09
1580.0,1.0,113.36
1581.0,1.0,96.1225
1582.0,1.0,78.885
1583.0,1.0,61.6475
1584.0,1.0,44.41
1585.0,1.0,46.9741666667
1586.0,1.0,49.5383333333
1587.0,1.0,52.1025
1588.0,1.0,54.6666666667
1589.0,1.0,57.2308333333
1590.0,1.0,59.795
1591.0,1.0,62.3591666667
1592.0,1.0,64.9233333333
1593.0,1.0,67.4875
1594.0,1.0,70.0516666667
1595.0,1.0,72.6158333333
1596.0,1.0,75.18
1597.0,1.0,82.3533333333
1598.0,1.0,89.5266666667
1599.0,1.0,96.7
1600.0,1.0,128.39
1601.0,1.66666666667,122.74
1602.0,2.33333333333,117.09
1603.0,3.0,111.44
1604.0,2.5,122.8925
1605.0,2.0,134.345
1606.0,1.0,78.96
1607.0,3.0,146.43
1608.0,4.0,135.922777778
1609.0,5.0,125.415555556
1610.0,6.0,114.908333333
1611.0,5.0,121.014166667
1612.0,4.0,127.12
1613.0,3.0,140.106666667
1614.0,1.0,106.52
1615.0,4.0,125.4825
1616.0,3.5,115.14625
1617.0,3.0,104.81
1618.0,8.0,126.82375
1619.0,4.0,109.67
1620.0,5.0,101.638
1621.0,1.0,119.41
1622.0,3.0,76.0533333333
1623.0,5.0,94.062
1624.0,2.0,85.9
1625.0,4.0,130.2725
1626.0,5.0,109.954
1627.0,3.0,118.743333333
1628.0,1.0,99.93
1629.0,5.0,144.424
1630.0,5.0,123.064
1631.0,3.0,152.69
1632.0,3.0,140.963333333
1633.0,4.0,135.1575
1634.0,3.0,138.433333333
1635.0,4.0,128.355
1636.0,4.0,149.2375
1637.0,1.0,88.78
1638.0,3.0,171.806666667
1639.0,9.0,129.817777778
1640.0,3.0,120.586666667
1641.0,4.0,136.995
1642.0,5.0,92.84
1643.0,4.0,140.8
1644.0,4.0,96.5025
1645.0,2.0,103.04
1646.0,1.0,57.92
1647.0,2.0,155.98
1648.0,1.0,109.75
1649.0,2.0,123.045
1650.0,3.0,136.34
1651.0,2.0,123.32
1652.0,1.5,112.115
1653.0,1.0,100.91
1654.0,1.0,123.535
1655.0,1.0,146.16
1656.0,1.0,151.74
1657.0,1.0,90.94
1658.0,1.0,119.375
1659.0,1.0,147.81
1660.0,1.0,147.4475
1661.0,1.0,147.085
1662.0,1.0,146.7225
1663.0,1.0,146.36
1664.0,1.0,156.51
1665.0,1.0,166.66
1666.0,1.0,153.728571429
1667.0,1.0,140.797142857
1668.0,1.0,127.865714286
1669.0,1.0,114.934285714
1670.0,1.0,102.002857143
1671.0,1.0,89.0714285714
1672.0,1.0,76.14
1673.0,1.0,115.8
1674.0,1.0,132.44
1675.0,1.5,96.735
1676.0,2.0,61.03
1677.0,2.0,151.98
1678.0,1.0,119.59
1679.0,6.0,146.736666667
1680.0,1.0,38.5
1681.0,7.0,168.368571429
1682.0,1.0,171.33
1683.0,1.0,222.97
1684.0,1.5,169.45
1685.0,2.0,115.93
1686.0,3.0,149.063333333
1687.0,4.0,160.71
1688.0,5.0,148.528
1689.0,6.0,145.043333333
1690.0,1.0,121.76
1691.0,3.0,130.856666667
1692.0,4.0,94.9
1693.0,2.0,161.85
1694.0,3.0,117.313333333
1695.0,2.0,105.365
1696.0,3.5,140.2955
1697.0,5.0,175.226
1698.0,5.0,90.71
1699.0,3.0,154.29
1700.0,2.0,158.71
1701.0,7.0,160.572857143
1702.0,4.5,119.288928571
1703.0,2.0,78.005
1704.0,4.0,148.195
1705.0,3.0,116.2
1706.0,4.0,90.44
1707.0,1.0,128.62
1708.0,2.0,97.605
1709.0,4.0,123.8175
1710.0,7.0,140.027142857
1711.0,3.0,131.216666667
1712.0,3.0,100.473333333
1713.0,6.0,114.23
1714.0,3.5,96.475
1715.0,1.0,78.72
1716.0,3.0,156.956666667
1717.0,1.0,80.4
1718.0,1.33333333333,77.5516666667
1719.0,1.66666666667,74.7033333333
1720.0,2.0,71.855
1721.0,2.0,94.09
1722.0,2.0,116.325
1723.0,1.0,59.75
1724.0,1.0,75.865
1725.0,1.0,91.98
1726.0,2.0,131.05
1727.0,2.5,112.751666667
1728.0,3.0,94.4533333333
1729.0,2.5,98.3841666667
1730.0,2.0,102.315
1731.0,1.8,101.088
1732.0,1.6,99.861
1733.0,1.4,98.634
1734.0,1.2,97.407
1735.0,1.0,96.18
1736.0,1.0,92.88375
1737.0,1.0,89.5875
1738.0,1.0,86.29125
1739.0,1.0,82.995
1740.0,1.0,79.69875
1741.0,1.0,76.4025
1742.0,1.0,73.10625
1743.0,1.0,69.81
1744.0,1.5,72.955
1745.0,2.0,76.1
1746.0,2.0,97.365
1747.0,4.0,103.3175
1748.0,4.0,122.0425
1749.0,1.0,87.21
1750.0,3.0,66.2633333333
1751.0,4.0,83.2486666667
1752.0,5.0,100.234
1753.0,3.0,141.073333333
1754.0,5.0,141.12
1755.0,2.0,132.97
1756.0,3.0,177.74
1757.0,5.0,116.9
1758.0,4.0,124.86
1759.0,3.0,132.82
1760.0,1.0,85.27
1761.0,3.0,134.55
1762.0,2.0,70.56
1763.0,5.0,116.466
1764.0,6.0,87.645
1765.0,3.0,137.586666667
1766.0,4.0,116.4575
1767.0,3.0,138.733333333
1768.0,2.0,151.54
1769.0,2.0,80.85
1770.0,2.0,80.675
1771.0,4.0,151.4725
1772.0,2.0,105.83
1773.0,1.0,102.3
1774.0,7.0,131.271428571
1775.0,1.0,166.07
1776.0,4.0,179.755
1777.0,3.0,128.26
1778.0,4.0,111.6625
1779.0,1.0,133.53
1780.0,2.0,115.535
1781.0,3.0,188.743333333
1782.0,2.0,168.605
1783.0,2.0,126.78
1784.0,1.0,179.79
1785.0,3.0,152.06
1786.0,3.0,177.973333333
1787.0,2.0,171.515
1788.0,1.0,145.42
1789.0,1.0,123.446666667
1790.0,1.0,101.473333333
1791.0,1.0,79.5
1792.0,3.0,100.703333333
1793.0,3.0,129.443333333
1794.0,1.0,111.27
1795.0,1.0,100.1
1796.0,1.0,88.93
1797.0,1.0,77.76
1798.0,1.0,66.59
1799.0,1.0,132.015
1800.0,1.0,197.44
1801.0,1.0,179.77
1802.0,1.0,162.1
1803.0,1.0,144.43
1804.0,1.0,126.76
1805.0,1.0,109.09
1806.0,1.0,91.42
1807.0,1.0,73.75
1808.0,1.18181818182,76.4748484848
1809.0,1.36363636364,79.1996969697
1810.0,1.54545454545,81.9245454545
1811.0,1.72727272727,84.6493939394
1812.0,1.90909090909,87.3742424242
1813.0,2.09090909091,90.0990909091
1814.0,2.27272727273,92.8239393939
1815.0,2.45454545455,95.5487878788
1816.0,2.63636363636,98.2736363636
1817.0,2.81818181818,100.998484848
1818.0,3.0,103.723333333
1819.0,3.0,145.283333333
1820.0,1.0,139.05
1821.0,1.0,112.23
1822.0,7.0,89.9057142857
1823.0,4.0,109.7775
1824.0,3.0,92.8666666667
1825.0,3.0,147.43
1826.0,3.0,147.166666667
1827.0,1.0,177.41
1828.0,1.0,153.456666667
1829.0,1.0,129.503333333
1830.0,1.0,105.55
1831.0,1.0,81.5966666667
1832.0,1.0,57.6433333333
1833.0,1.0,33.69
1834.0,1.5,111.04
1835.0,2.0,188.39
1836.0,2.0,60.175
1837.0,6.0,177.958333333
1838.0,5.0,139.628
1839.0,3.0,187.863333333
1840.0,2.0,130.065
1841.0,8.0,111.62875
1842.0,6.0,143.488333333
1843.0,4.0,128.6975
1844.0,1.0,96.31
1845.0,4.0,104.8525
1846.0,6.0,136.983333333
1847.0,1.0,156.79
1848.0,2.0,139.921666667
1849.0,3.0,123.053333333
1850.0,2.0,136.805
1851.0,3.0,111.96
1852.0,5.5,120.351875
1853.0,8.0,128.74375
1854.0,5.0,112.59
1855.0,4.0,129.505
1856.0,1.0,168.11
1857.0,1.0,134.82
1858.0,1.0,55.79
1859.0,1.0,81.11
1860.0,1.0,81.98
1861.0,5.0,118.84
1862.0,3.5,116.5425
1863.0,2.0,114.245
1864.0,4.0,122.855
1865.0,1.0,135.37
1866.0,1.5,129.3875
1867.0,2.0,123.405
1868.0,1.5,115.8575
1869.0,1.0,108.31
1870.0,1.0,111.75
1871.0,1.0,124.6
1872.0,1.0,84.74
1873.0,1.0,79.7933333333
1874.0,1.0,74.8466666667
1875.0,1.0,69.9
1876.0,1.125,81.00125
1877.0,1.25,92.1025
1878.0,1.375,103.20375
1879.0,1.5,114.305
1880.0,1.625,125.40625
1881.0,1.75,136.5075
1882.0,1.875,147.60875
1883.0,2.0,158.71
1884.0,1.75,160.71
1885.0,1.5,162.71
1886.0,1.25,164.71
1887.0,1.0,166.71
1888.0,1.0,169.15
1889.0,1.0,171.59
1890.0,1.0,174.03
1891.0,1.0,71.12
1892.0,2.0,162.07
1893.0,1.0,168.21
1894.0,1.0,51.83
1895.0,2.0,133.835
1896.0,3.0,134.523333333
1897.0,2.0,94.59
1898.0,6.0,132.103333333
1899.0,4.0,176.0025
1900.0,3.0,159.136666667
1901.0,3.0,148.093333333
1902.0,3.0,137.05
1903.0,3.0,126.006666667
1904.0,3.0,114.963333333
1905.0,3.0,103.92
1906.0,3.0,92.8766666667
1907.0,6.0,142.19
1908.0,2.0,109.405
1909.0,2.0,76.13
1910.0,10.0,146.187
1911.0,5.0,111.908
1912.0,5.0,106.224
1913.0,4.0,138.0925
1914.0,2.0,135.14
1915.0,2.0,128.55
1916.0,1.0,172.48
1917.0,1.0,178.114285714
1918.0,1.0,183.748571429
1919.0,1.0,189.382857143
1920.0,1.0,195.017142857
1921.0,1.0,200.651428571
1922.0,1.0,206.285714286
1923.0,1.0,211.92
1924.0,3.5,168.0
1925.0,6.0,124.08
1926.0,12.0,138.16
1927.0,8.0,111.22375
1928.0,5.0,110.916
1929.0,5.5,117.211333333
1930.0,6.0,123.506666667
1931.0,3.0,102.35
1932.0,3.0,100.116666667
1933.0,1.0,162.52
1934.0,1.5,116.29
1935.0,2.0,70.06
1936.0,1.75,77.7575
1937.0,1.5,85.455
1938.0,1.25,93.1525
1939.0,1.0,100.85
1940.0,1.5,113.535
1941.0,2.0,126.22
1942.0,2.0,106.995
1943.0,1.0,106.43
1944.0,2.0,119.165
1945.0,2.0,100.31
1946.0,1.75,94.2975
1947.0,1.5,88.285
1948.0,1.25,82.2725
1949.0,1.0,76.26
1950.0,1.33333333333,89.9933333333
1951.0,1.66666666667,103.726666667
1952.0,2.0,117.46
1953.0,1.0,77.44
1954.0,1.0,87.16
1955.0,1.0,96.88
1956.0,1.0,106.6
1957.0,1.0,116.32
1958.0,2.33333333333,117.001333333
1959.0,3.66666666667,117.682666667
1960.0,5.0,118.364
1961.0,3.0,95.0366666667
1962.0,1.0,110.12
1963.0,2.0,122.635
1964.0,2.0,150.38
1965.0,2.0,178.125
1966.0,2.0,129.18
1967.0,2.0,88.225
1968.0,1.0,184.77
1969.0,6.0,103.36
1970.0,4.0,156.325
1971.0,3.0,96.6866666667
1972.0,4.0,155.99
1973.0,3.0,166.116666667
1974.0,6.0,155.64
1975.0,1.0,153.68
1976.0,2.0,131.495
1977.0,3.0,87.59
1978.0,3.0,117.743333333
1979.0,2.0,177.33
1980.0,3.0,99.7133333333
1981.0,2.0,131.765
1982.0,2.0,155.64
1983.0,1.0,116.77
1984.0,6.0,115.316666667
1985.0,6.5,115.112619048
1986.0,7.0,114.908571429
1987.0,3.0,87.82
1988.0,4.0,92.6625
1989.0,2.0,87.84
1990.0,2.0,85.4925
1991.0,2.0,83.145
1992.0,4.0,115.5975
1993.0,1.0,77.67
1994.0,1.0,115.055
1995.0,1.0,152.44
1996.0,6.0,101.296666667
1997.0,3.0,108.036666667
1998.0,3.0,110.79
1999.0,1.0,108.76
2000.0,1.0,181.14
2001.0,1.0,135.93
2002.0,1.0,154.485
2003.0,1.0,173.04
2004.0,1.33333333333,152.631666667
2005.0,1.66666666667,132.223333333
2006.0,2.0,111.815
2007.0,5.0,70.076
2008.0,1.0,62.65
2009.0,2.0,83.17
2010.0,1.0,179.83
2011.0,1.5,139.45
2012.0,2.0,99.07
2013.0,1.5,82.9
2014.0,1.0,66.73
2015.0,1.0,67.0154545455
2016.0,1.0,67.3009090909
2017.0,1.0,67.5863636364
2018.0,1.0,67.8718181818
2019.0,1.0,68.1572727273
2020.0,1.0,68.4427272727
2021.0,1.0,68.7281818182
2022.0,1.0,69.0136363636
2023.0,1.0,69.2990909091
2024.0,1.0,69.5845454545
2025.0,1.0,69.87
2026.0,1.0,106.05
2027.0,1.33333333333,103.867777778
2028.0,1.66666666667,101.685555556
2029.0,2.0,99.5033333333
2030.0,2.33333333333,97.3211111111
2031.0,2.66666666667,95.1388888889
2032.0,3.0,92.9566666667
2033.0,2.0,114.933333333
2034.0,1.0,136.91
2035.0,1.5,128.9375
2036.0,2.0,120.965
2037.0,2.0,109.6725
2038.0,2.0,98.38
2039.0,3.0,89.1433333333
2040.0,2.0,100.02
2041.0,4.0,136.8275
2042.0,7.0,138.284285714
2043.0,1.0,156.07
2044.0,3.0,138.226666667
2045.0,3.0,127.91
2046.0,2.0,123.18
2047.0,2.0,71.645
2048.0,1.0,112.43
2049.0,9.0,91.1033333333
2050.0,4.0,113.43
2051.0,2.0,118.45
2052.0,4.0,114.745
2053.0,1.0,183.74
2054.0,2.0,134.165
2055.0,4.0,116.0325
2056.0,5.0,81.776
2057.0,1.0,53.86
2058.0,2.5,86.70875
2059.0,4.0,119.5575
2060.0,4.0,78.1
2061.0,3.0,79.86
2062.0,2.0,139.285
2063.0,1.0,134.45
2064.0,4.0,84.3025
2065.0,2.0,81.795
2066.0,2.0,95.555
2067.0,3.0,112.6675
2068.0,4.0,129.78
2069.0,3.0,96.4566666667
2070.0,5.0,98.802
2071.0,5.0,111.698
2072.0,1.0,97.95
2073.0,3.0,128.31
2074.0,2.66666666667,106.18
2075.0,2.33333333333,84.05
2076.0,2.0,61.92
2077.0,1.5,69.465
2078.0,1.0,77.01
2079.0,2.0,139.42
2080.0,1.0,51.5
2081.0,1.0,107.07
2082.0,1.0,54.33
2083.0,1.0,67.745
2084.0,1.0,81.16
2085.0,1.0,94.575
2086.0,1.0,107.99
2087.0,1.0,109.692
2088.0,1.0,111.394
2089.0,1.0,113.096
2090.0,1.0,114.798
2091.0,1.0,116.5
2092.0,1.0,127.766666667
2093.0,1.0,139.033333333
2094.0,1.0,150.3
2095.0,1.5,111.56
2096.0,2.0,72.82
2097.0,1.0,98.9
2098.0,1.0,97.6585714286
