,traffic_flow,travel_time
1092.0,3.0,111.983333333
1093.0,2.0,102.185
1094.0,1.5,116.0275
1095.0,1.0,129.87
1096.0,1.0,75.18
1097.0,1.0,77.1933333333
1098.0,1.0,79.2066666667
1099.0,1.0,81.22
1100.0,5.0,157.06
1101.0,4.0,114.8775
1102.0,3.0,153.713333333
1103.0,3.0,166.976666667
1104.0,3.0,169.653333333
1105.0,4.0,134.1775
1106.0,3.0,168.963333333
1107.0,3.0,148.886666667
1108.0,4.0,180.67
1109.0,1.0,120.79
1110.0,3.0,127.776666667
1111.0,2.0,104.54
1112.0,5.0,105.838
1113.0,5.0,141.566
1114.0,2.0,115.185
1115.0,1.0,114.26
1116.0,6.0,95.005
1117.0,2.0,82.98
1118.0,5.0,104.026
1119.0,5.0,159.978
1120.0,7.0,117.587142857
1121.0,7.0,136.905714286
1122.0,4.0,142.02
1123.0,7.0,111.652857143
1124.0,4.0,104.09
1125.0,2.5,141.46
1126.0,1.0,178.83
1127.0,1.0,58.92
1128.0,4.0,128.16
1129.0,6.0,120.266666667
1130.0,1.0,126.66
1131.0,9.0,139.566666667
1132.0,5.0,121.548
1133.0,2.0,136.25
1134.0,10.0,143.235
1135.0,6.0,113.218333333
1136.0,6.0,108.318333333
1137.0,4.0,125.9475
1138.0,2.0,110.925
1139.0,3.0,115.136666667
1140.0,5.0,134.264
1141.0,2.0,130.815
1142.0,2.0,112.095
1143.0,1.0,101.79
1144.0,3.0,113.65
1145.0,2.0,112.53
1146.0,2.5,109.156666667
1147.0,3.0,105.783333333
1148.0,2.0,113.15
1149.0,2.0,102.7
1150.0,1.0,178.12
1151.0,2.0,133.87
1152.0,1.0,106.72
1153.0,3.0,144.7
1154.0,1.0,105.13
1155.0,1.0,101.64
1156.0,2.0,112.968333333
1157.0,3.0,124.296666667
1158.0,2.75,110.69125
1159.0,2.5,97.0858333333
1160.0,2.25,83.4804166667
1161.0,2.0,69.875
1162.0,2.0,74.033
1163.0,2.0,78.191
1164.0,2.0,82.349
1165.0,2.0,86.507
1166.0,2.0,90.665
1167.0,1.0,89.84
1168.0,4.0,86.8125
1169.0,1.0,75.32
1170.0,2.0,84.415
1171.0,1.0,113.65
1172.0,1.0,111.75
1173.0,2.0,153.845
1174.0,6.0,117.63
1175.0,2.0,155.515
1176.0,1.0,159.49
1177.0,1.0,91.16
1178.0,4.0,143.305
1179.0,5.0,153.256
1180.0,10.0,157.652
1181.0,3.0,176.353333333
1182.0,4.0,77.54
1183.0,3.0,92.1933333333
1184.0,1.0,204.46
1185.0,5.0,141.428
1186.0,4.0,125.887333333
1187.0,3.0,110.346666667
1188.0,4.0,119.071333333
1189.0,5.0,127.796
1190.0,2.0,108.815
1191.0,4.0,153.6425
1192.0,6.0,118.348333333
1193.0,1.0,78.12
1194.0,8.0,119.43875
1195.0,4.0,96.6925
1196.0,5.0,131.326
1197.0,1.0,70.79
1198.0,3.0,140.6
1199.0,6.0,123.54
1200.0,2.0,113.045
1201.0,4.0,118.0
1202.0,2.0,144.605
1203.0,3.0,93.48
1204.0,4.0,189.7375
1205.0,6.0,129.651666667
1206.0,1.0,93.51
1207.0,5.0,109.514
1208.0,4.0,110.395
1209.0,4.0,95.125
1210.0,4.0,125.6675
1211.0,3.0,96.3533333333
1212.0,6.0,114.586666667
1213.0,3.0,123.6
1214.0,3.0,114.633333333
1215.0,2.33333333333,138.928888889
1216.0,1.66666666667,163.224444444
1217.0,1.0,187.52
1218.0,2.0,93.465
1219.0,1.5,109.2125
1220.0,1.0,124.96
1221.0,1.0,130.505
1222.0,1.0,136.05
1223.0,1.0,141.595
1224.0,1.0,147.14
1225.0,1.33333333333,130.85
1226.0,1.66666666667,114.56
1227.0,2.0,98.27
1228.0,1.0,68.39
1229.0,1.33333333333,92.6416666667
1230.0,1.66666666667,116.893333333
1231.0,2.0,141.145
1232.0,2.0,125.195
1233.0,2.0,109.245
1234.0,2.0,93.295
1235.0,2.0,77.345
1236.0,1.66666666667,94.7166666667
1237.0,1.33333333333,112.088333333
1238.0,1.0,129.46
1239.0,1.0,101.47
1240.0,1.0,73.48
1241.0,2.0,147.155
1242.0,3.0,106.72
1243.0,5.0,90.346
1244.0,2.0,118.285
1245.0,6.0,111.276666667
1246.0,3.0,144.883333333
1247.0,3.0,132.75
1248.0,3.0,144.843333333
1249.0,2.5,161.306666667
1250.0,2.0,177.77
1251.0,1.0,175.64
1252.0,3.0,129.806666667
1253.0,3.0,127.736666667
1254.0,3.0,118.08
1255.0,1.0,86.98
1256.0,2.0,127.89
1257.0,3.0,105.156666667
1258.0,5.0,117.426
1259.0,6.0,92.73
1260.0,5.0,128.184
1261.0,4.0,121.5725
1262.0,3.0,96.63
1263.0,2.0,100.54
1264.0,7.0,110.348571429
1265.0,5.0,118.868
1266.0,3.0,95.66
1267.0,2.0,121.935
1268.0,6.0,123.725
1269.0,3.0,125.01
1270.0,1.0,118.29
1271.0,7.0,120.92
1272.0,1.0,119.99
1273.0,4.0,156.82
1274.0,3.0,128.816666667
1275.0,4.0,116.2275
1276.0,4.0,85.06
1277.0,3.0,131.693333333
1278.0,1.0,173.54
1279.0,4.0,115.525
1280.0,3.0,161.133333333
1281.0,5.0,123.036
1282.0,7.0,140.937142857
1283.0,3.0,113.876666667
1284.0,3.0,187.093333333
1285.0,9.0,121.085555556
1286.0,2.0,121.16
1287.0,6.0,116.396666667
1288.0,5.0,114.126
1289.0,1.0,94.03
1290.0,4.0,104.2375
1291.0,3.0,108.41625
1292.0,2.0,112.595
1293.0,1.0,118.62
1294.0,1.0,106.53
1295.0,1.0,96.8366666667
1296.0,1.0,87.1433333333
1297.0,1.0,77.45
1298.0,1.0,94.01
1299.0,4.0,92.73
1300.0,3.0,103.4275
1301.0,2.0,114.125
1302.0,1.75,115.18875
1303.0,1.5,116.2525
1304.0,1.25,117.31625
1305.0,1.0,118.38
1306.0,1.0,116.555
1307.0,1.0,114.73
1308.0,1.0,124.98
1309.0,1.0,126.015
1310.0,1.0,127.05
1311.0,1.0,85.98
1312.0,1.33333333333,84.6566666667
1313.0,1.66666666667,83.3333333333
1314.0,2.0,82.01
1315.0,6.0,116.548333333
1316.0,3.0,104.106666667
1317.0,2.0,94.48
1318.0,3.0,81.8066666667
1319.0,2.0,124.62
1320.0,4.0,145.1225
1321.0,2.0,113.35
1322.0,6.0,121.231666667
1323.0,3.0,160.616666667
1324.0,2.0,93.595
1325.0,2.14285714286,97.2166666667
1326.0,2.28571428571,100.838333333
1327.0,2.42857142857,104.46
1328.0,2.57142857143,108.081666667
1329.0,2.71428571429,111.703333333
1330.0,2.85714285714,115.325
1331.0,3.0,118.946666667
1332.0,4.0,77.975
1333.0,5.0,111.762
1334.0,9.0,108.866666667
1335.0,7.0,125.795333333
1336.0,5.0,142.724
1337.0,4.0,173.14
1338.0,6.0,109.136666667
1339.0,6.0,116.583333333
1340.0,4.0,108.56
1341.0,4.0,95.365
1342.0,2.0,89.325
1343.0,2.0,141.84
1344.0,4.0,101.23
1345.0,2.0,111.305
1346.0,4.0,110.3575
1347.0,3.0,143.18
1348.0,6.0,128.72
1349.0,5.0,139.27
1350.0,6.0,105.423333333
1351.0,5.0,130.442
1352.0,5.0,125.982
1353.0,5.0,104.35
1354.0,4.0,116.0275
1355.0,7.0,117.137142857
1356.0,5.33333333333,118.149761905
1357.0,3.66666666667,119.162380952
1358.0,2.0,120.175
1359.0,1.0,84.2
1360.0,3.0,108.513333333
1361.0,2.0,90.1866666667
1362.0,1.0,71.86
1363.0,2.0,91.175
1364.0,3.0,110.49
1365.0,2.0,68.835
1366.0,1.5,88.0125
1367.0,1.0,107.19
1368.0,2.0,95.19
1369.0,1.0,76.33
1370.0,1.0,81.072
1371.0,1.0,85.814
1372.0,1.0,90.556
1373.0,1.0,95.298
1374.0,1.0,100.04
1375.0,1.33333333333,103.473333333
1376.0,1.66666666667,106.906666667
1377.0,2.0,110.34
1378.0,2.0,106.5375
1379.0,2.0,102.735
1380.0,1.66666666667,97.6766666667
1381.0,1.33333333333,92.6183333333
1382.0,1.0,87.56
1383.0,1.0,77.12
1384.0,1.0,82.32
1385.0,2.0,86.85
1386.0,1.0,79.52
1387.0,1.0,121.8
1388.0,2.0,98.34
1389.0,4.0,99.055
1390.0,2.0,105.19
1391.0,2.0,79.465
1392.0,4.0,133.6525
1393.0,3.0,100.946666667
1394.0,4.0,125.82
1395.0,3.0,90.72
1396.0,5.0,146.058
1397.0,2.0,122.435
1398.0,1.0,71.73
1399.0,1.0,96.44
1400.0,1.0,121.15
1401.0,1.0,145.86
1402.0,2.0,84.875
1403.0,3.0,101.896666667
1404.0,2.0,111.82
1405.0,3.0,130.53
1406.0,2.0,91.535
1407.0,1.0,143.28
1408.0,1.0,96.52
1409.0,4.0,114.3375
1410.0,7.0,132.582857143
1411.0,4.0,89.39
1412.0,2.5,66.765
1413.0,1.0,44.14
1414.0,1.0,122.09
1415.0,2.0,67.63
1416.0,1.5,81.315
1417.0,1.0,95.0
1418.0,2.0,121.22
1419.0,3.0,147.44
1420.0,2.0,158.98
1421.0,6.0,126.346666667
1422.0,6.0,110.61
1423.0,2.0,120.305
1424.0,3.0,106.613333333
1425.0,5.0,123.592
1426.0,5.0,141.946
1427.0,1.0,177.04
1428.0,3.0,115.57
1429.0,4.0,97.035
1430.0,4.0,118.8425
1431.0,1.0,123.26
1432.0,2.0,90.205
1433.0,1.0,109.33
1434.0,2.0,120.58
1435.0,2.0,87.58
1436.0,2.0,97.315
1437.0,2.0,99.29
1438.0,2.0,101.265
1439.0,1.88888888889,102.602222222
1440.0,1.77777777778,103.939444444
1441.0,1.66666666667,105.276666667
1442.0,1.55555555556,106.613888889
1443.0,1.44444444444,107.951111111
1444.0,1.33333333333,109.288333333
1445.0,1.22222222222,110.625555556
1446.0,1.11111111111,111.962777778
1447.0,1.0,113.3
1448.0,1.28571428571,114.654285714
1449.0,1.57142857143,116.008571429
1450.0,1.85714285714,117.362857143
1451.0,2.14285714286,118.717142857
1452.0,2.42857142857,120.071428571
1453.0,2.71428571429,121.425714286
1454.0,3.0,122.78
1455.0,1.0,91.5
1456.0,2.0,83.235
1457.0,1.0,73.97
1458.0,1.0,80.85
1459.0,3.0,146.696666667
1460.0,3.0,112.633333333
1461.0,1.0,136.15
1462.0,4.0,153.9225
1463.0,3.0,164.643333333
1464.0,3.0,153.5
1465.0,5.0,131.034
1466.0,6.0,145.886666667
1467.0,5.0,135.536
1468.0,3.5,149.333
1469.0,2.0,163.13
1470.0,3.0,141.59
1471.0,3.0,129.09
1472.0,5.0,115.596
1473.0,7.0,118.282857143
1474.0,8.0,122.6325
1475.0,7.0,86.1571428571
1476.0,4.0,145.0825
1477.0,5.0,99.724
1478.0,3.0,116.6
1479.0,4.0,108.8375
1480.0,9.0,138.628888889
1481.0,2.0,86.595
1482.0,4.0,136.0025
1483.0,4.0,102.8625
1484.0,6.0,112.951666667
1485.0,6.0,112.841666667
1486.0,3.0,112.413333333
1487.0,5.0,117.498
1488.0,4.0,130.8125
1489.0,3.57142857143,131.590714286
1490.0,3.14285714286,132.368928571
1491.0,2.71428571429,133.147142857
1492.0,2.28571428571,133.925357143
1493.0,1.85714285714,134.703571429
1494.0,1.42857142857,135.481785714
1495.0,1.0,136.26
1496.0,2.0,96.23
1497.0,8.0,152.82625
1498.0,2.0,202.805
1499.0,3.0,138.066666667
1500.0,5.0,119.046
1501.0,6.0,114.323333333
1502.0,1.0,110.21
1503.0,2.0,121.195
1504.0,3.0,114.456666667
1505.0,1.0,101.64
1506.0,1.0,108.655
1507.0,1.0,115.67
1508.0,1.0,122.685
1509.0,1.0,129.7
1510.0,1.0,128.74
1511.0,1.0,124.305714286
1512.0,1.0,119.871428571
1513.0,1.0,115.437142857
1514.0,1.0,111.002857143
1515.0,1.0,106.568571429
1516.0,1.0,102.134285714
1517.0,1.0,97.7
1518.0,1.0,95.605
1519.0,1.0,93.51
1520.0,1.0,91.415
1521.0,1.0,89.32
1522.0,1.0,89.9866666667
1523.0,1.0,90.6533333333
1524.0,1.0,91.32
1525.0,1.0,91.9866666667
1526.0,1.0,92.6533333333
1527.0,1.0,93.32
1528.0,1.5,92.9375
1529.0,2.0,92.555
1530.0,1.5,99.7275
1531.0,1.0,106.9
1532.0,4.0,129.1175
1533.0,1.0,155.07
1534.0,3.0,144.12
1535.0,5.0,129.904
1536.0,3.0,163.1
1537.0,3.0,138.82
1538.0,2.0,157.565
1539.0,1.5,160.7425
1540.0,1.0,163.92
1541.0,1.0,132.45
1542.0,4.0,115.6575
1543.0,4.0,120.3875
1544.0,5.0,147.56
1545.0,5.0,106.9
1546.0,4.0,113.5025
1547.0,5.0,113.011666667
1548.0,6.0,112.520833333
1549.0,7.0,112.03
1550.0,5.0,124.33
1551.0,5.0,141.242
1552.0,3.0,123.243333333
1553.0,4.0,108.895
1554.0,4.0,131.775
1555.0,6.0,103.446666667
1556.0,4.0,120.45
1557.0,3.0,118.16
1558.0,4.0,113.8325
1559.0,2.0,128.95
1560.0,6.0,116.898333333
1561.0,5.0,122.612
1562.0,11.0,139.763636364
1563.0,5.0,125.94
1564.0,6.0,140.153333333
1565.0,8.0,136.925
1566.0,3.0,122.576666667
1567.0,1.0,162.73
1568.0,1.0,102.23
1569.0,3.0,104.19
1570.0,7.0,137.374285714
1571.0,3.0,114.166666667
1572.0,4.0,83.885
1573.0,4.0,116.3575
1574.0,3.5,113.680416667
1575.0,3.0,111.003333333
1576.0,2.0,110.24
1577.0,2.5,119.426666667
1578.0,3.0,128.613333333
1579.0,1.0,72.59
1580.0,1.0,65.72
1581.0,2.0,87.04
1582.0,2.0,97.865
1583.0,2.0,108.69
1584.0,1.5,96.32
1585.0,1.0,83.95
1586.0,2.0,116.645
1587.0,1.0,104.86
1588.0,1.0,67.48
1589.0,1.0,76.425
1590.0,1.0,85.37
1591.0,1.33333333333,90.5233333333
1592.0,1.66666666667,95.6766666667
1593.0,2.0,100.83
1594.0,1.5,100.815
1595.0,1.0,100.8
1596.0,1.0,90.3
1597.0,1.0,79.8
1598.0,1.0,94.39
1599.0,1.0,83.825
1600.0,1.0,73.26
1601.0,1.5,83.915
1602.0,2.0,94.57
1603.0,1.0,62.3
1604.0,2.0,72.045
1605.0,1.0,150.84
1606.0,1.0,142.3
1607.0,6.0,154.201666667
1608.0,5.0,151.081111111
1609.0,4.0,147.960555556
1610.0,3.0,144.84
1611.0,4.0,134.3175
1612.0,4.0,114.3125
1613.0,4.0,97.1775
1614.0,1.0,95.53
1615.0,1.0,200.42
1616.0,2.0,167.74
1617.0,3.0,135.06
1618.0,5.0,113.202
1619.0,8.0,94.0175
1620.0,3.0,146.656666667
1621.0,2.5,120.770833333
1622.0,2.0,94.885
1623.0,6.0,122.153333333
1624.0,7.0,111.575714286
1625.0,3.0,161.34
1626.0,4.0,143.812
1627.0,5.0,126.284
1628.0,7.0,114.211428571
1629.0,3.0,113.68
1630.0,5.0,121.692
1631.0,4.0,123.06
1632.0,4.0,122.4825
1633.0,3.0,142.423333333
1634.0,6.0,157.453333333
1635.0,1.0,116.53
1636.0,1.0,148.56
1637.0,4.0,147.9675
1638.0,5.0,126.902
1639.0,1.0,200.64
1640.0,2.0,108.39
1641.0,4.0,99.535
1642.0,7.0,120.708571429
1643.0,4.0,151.8875
1644.0,2.0,78.715
1645.0,2.0,99.9025
1646.0,2.0,121.09
1647.0,3.0,140.41
1648.0,2.0,153.085
1649.0,1.0,165.76
1650.0,1.0,74.64
1651.0,1.0,84.33
1652.0,1.0,98.19
1653.0,1.0,92.53
1654.0,3.0,103.757
1655.0,5.0,114.984
1656.0,1.0,127.22
1657.0,1.0,123.4625
1658.0,1.0,119.705
1659.0,1.0,115.9475
1660.0,1.0,112.19
1661.0,1.0,108.4325
1662.0,1.0,104.675
1663.0,1.0,100.9175
1664.0,1.0,97.16
1665.0,1.0,95.4275
1666.0,1.0,93.695
1667.0,1.0,91.9625
1668.0,1.0,90.23
1669.0,1.0,97.0
1670.0,1.5,111.234166667
1671.0,2.0,125.468333333
1672.0,2.5,139.7025
1673.0,3.0,153.936666667
1674.0,4.0,112.8025
1675.0,2.0,124.79
1676.0,2.0,91.875
1677.0,4.0,135.1775
1678.0,2.0,144.245
1679.0,6.0,139.741666667
1680.0,6.0,159.2
1681.0,1.0,143.07
1682.0,4.0,164.005
1683.0,1.0,171.25
1684.0,2.0,203.94
1685.0,6.0,116.516666667
1686.0,9.0,126.707777778
1687.0,7.0,161.784285714
1688.0,3.0,111.196666667
1689.0,1.0,89.36
1690.0,4.0,134.465
1691.0,3.0,106.49
1692.0,4.0,132.2775
1693.0,3.0,96.45
1694.0,4.0,98.925
1695.0,6.0,108.986666667
1696.0,5.0,107.616
1697.0,3.0,148.523333333
1698.0,3.0,92.98
1699.0,2.0,97.445
1700.0,3.0,106.546666667
1701.0,4.0,130.4375
1702.0,4.0,96.685
1703.0,5.0,97.204
1704.0,5.0,103.526
1705.0,3.0,138.666666667
1706.0,6.0,97.0433333333
1707.0,5.0,130.886
1708.0,11.0,94.2554545455
1709.0,3.0,122.31
1710.0,3.0,147.66
1711.0,2.0,116.965
1712.0,6.0,122.301666667
1713.0,4.0,112.55
1714.0,6.0,124.286666667
1715.0,4.0,139.6525
1716.0,2.0,83.77
1717.0,2.0,93.89
1718.0,1.0,78.45
1719.0,1.0,74.72
1720.0,2.0,109.465
1721.0,3.0,128.986666667
1722.0,2.5,110.735833333
1723.0,2.0,92.485
1724.0,2.5,96.6691666667
1725.0,3.0,100.853333333
1726.0,2.33333333333,89.0088888889
1727.0,1.66666666667,77.1644444444
1728.0,1.0,65.32
1729.0,1.0,107.025
1730.0,1.0,148.73
1731.0,1.0,137.15
1732.0,1.0,125.57
1733.0,1.33333333333,114.688333333
1734.0,1.66666666667,103.806666667
1735.0,2.0,92.925
1736.0,2.0,83.09
1737.0,1.75,77.3175
1738.0,1.5,71.545
1739.0,1.25,65.7725
1740.0,1.0,60.0
1741.0,1.33333333333,70.2416666667
1742.0,1.66666666667,80.4833333333
1743.0,2.0,90.725
1744.0,1.66666666667,80.3966666667
1745.0,1.33333333333,70.0683333333
1746.0,1.0,59.74
1747.0,2.0,87.77
1748.0,4.0,133.86
1749.0,3.0,84.5966666667
1750.0,4.0,132.775
1751.0,3.0,102.993333333
1752.0,5.0,129.93
1753.0,5.0,143.23
1754.0,4.0,143.885
1755.0,6.0,137.288333333
1756.0,5.0,143.28
1757.0,6.0,112.373333333
1758.0,3.0,157.263333333
1759.0,3.0,105.853333333
1760.0,1.0,172.14
1761.0,3.0,102.456666667
1762.0,6.0,110.7
1763.0,5.0,94.448
1764.0,2.0,108.525
1765.0,1.0,84.68
1766.0,6.0,114.59
1767.0,7.0,132.57
1768.0,8.0,140.91625
1769.0,6.0,108.413333333
1770.0,4.0,130.5325
1771.0,4.0,117.875
1772.0,3.0,110.826666667
1773.0,3.0,105.206666667
1774.0,1.0,82.47
1775.0,2.0,102.805
1776.0,4.0,152.9
1777.0,5.0,100.364
1778.0,5.0,109.308
1779.0,11.0,137.393636364
1780.0,5.0,143.892
1781.0,9.0,165.707777778
1782.0,7.0,126.488571429
1783.0,2.0,125.24
1784.0,5.0,141.7
1785.0,1.0,164.87
1786.0,2.0,107.87
1787.0,2.0,145.835
1788.0,5.0,109.366
1789.0,1.0,148.64
1790.0,2.5,129.05125
1791.0,4.0,109.4625
1792.0,3.0,117.68375
1793.0,2.0,125.905
1794.0,1.0,117.64
1795.0,2.0,114.095
1796.0,2.0,110.6225
1797.0,2.0,107.15
1798.0,2.0,109.305
1799.0,1.5,95.4025
1800.0,1.0,81.5
1801.0,1.5,86.735
1802.0,2.0,91.97
1803.0,1.75,88.375
1804.0,1.5,84.78
1805.0,1.25,81.185
1806.0,1.0,77.59
1807.0,2.0,88.045
1808.0,1.83333333333,89.9175
1809.0,1.66666666667,91.79
1810.0,1.5,93.6625
1811.0,1.33333333333,95.535
1812.0,1.16666666667,97.4075
1813.0,1.0,99.28
1814.0,1.0,77.13
1815.0,1.0,54.98
1816.0,1.0,92.72
1817.0,1.0,88.025
1818.0,1.0,83.33
1819.0,2.0,96.94
1820.0,1.0,155.79
1821.0,1.0,134.59
1822.0,3.0,84.4566666667
1823.0,2.0,136.375
1824.0,3.0,107.733333333
1825.0,8.0,154.9475
1826.0,3.0,102.656666667
1827.0,5.0,146.58
1828.0,5.0,141.997555556
1829.0,5.0,137.415111111
1830.0,5.0,132.832666667
1831.0,5.0,128.250222222
1832.0,5.0,123.667777778
1833.0,5.0,119.085333333
1834.0,5.0,114.502888889
1835.0,5.0,109.920444444
1836.0,5.0,105.338
1837.0,4.0,115.575
1838.0,4.0,90.815
1839.0,4.0,99.36
1840.0,4.0,85.36
1841.0,4.0,86.92
1842.0,9.0,106.58
1843.0,4.0,110.75
1844.0,4.0,96.645
1845.0,4.0,115.3175
1846.0,3.0,132.486666667
1847.0,3.0,102.636666667
1848.0,2.0,133.89
1849.0,1.5,147.875
1850.0,1.0,161.86
1851.0,1.0,129.14
1852.0,4.0,120.1125
1853.0,2.0,130.045
1854.0,2.0,94.11
1855.0,4.0,117.965
1856.0,6.0,96.9333333333
1857.0,2.0,85.77
1858.0,1.0,143.38
1859.0,3.0,102.363333333
1860.0,4.0,108.4225
1861.0,1.0,149.61
1862.0,3.0,119.146666667
1863.0,3.0,88.4266666667
1864.0,3.0,101.586666667
1865.0,2.0,82.09
1866.0,2.0,120.325
1867.0,1.5,99.6875
1868.0,1.0,79.05
1869.0,2.0,92.115
1870.0,1.66666666667,84.4933333333
1871.0,1.33333333333,76.8716666667
1872.0,1.0,69.25
1873.0,1.0,71.73
1874.0,1.0,74.21
1875.0,1.0,76.69
1876.0,1.0,97.85
1877.0,1.0,119.01
1878.0,1.0,115.903333333
1879.0,1.0,112.796666667
1880.0,1.0,109.69
1881.0,1.33333333333,98.8
1882.0,1.66666666667,87.91
1883.0,2.0,77.02
1884.0,2.0,80.95
1885.0,2.0,84.88
1886.0,2.0,88.81
1887.0,2.33333333333,89.6588888889
1888.0,2.66666666667,90.5077777778
1889.0,3.0,91.3566666667
1890.0,2.5,78.9908333333
1891.0,2.0,66.625
1892.0,1.0,117.24
1893.0,2.0,121.075
1894.0,6.0,118.071666667
1895.0,1.0,110.78
1896.0,4.0,108.155
1897.0,4.0,110.6175
1898.0,2.0,150.27
1899.0,4.0,117.6425
1900.0,5.0,117.936
1901.0,2.0,117.36
1902.0,1.8,119.278
1903.0,1.6,121.196
1904.0,1.4,123.114
1905.0,1.2,125.032
1906.0,1.0,126.95
1907.0,6.0,99.1833333333
1908.0,11.0,120.598181818
1909.0,2.0,127.08
1910.0,7.0,107.194285714
1911.0,6.0,119.05
1912.0,6.0,118.72
1913.0,6.0,118.235
1914.0,1.0,103.76
1915.0,1.33333333333,97.345
1916.0,1.66666666667,90.93
1917.0,2.0,84.515
1918.0,1.85714285714,82.5042857143
1919.0,1.71428571429,80.4935714286
1920.0,1.57142857143,78.4828571429
1921.0,1.42857142857,76.4721428571
1922.0,1.28571428571,74.4614285714
1923.0,1.14285714286,72.4507142857
1924.0,1.0,70.44
1925.0,1.0,125.53
1926.0,4.0,90.315
1927.0,2.0,121.1
1928.0,5.0,141.302
1929.0,2.0,151.66
1930.0,3.0,123.626666667
1931.0,4.0,99.84
1932.0,1.0,96.45
1933.0,2.0,164.375
1934.0,2.5,146.8475
1935.0,3.0,129.32
1936.0,4.0,111.3775
1937.0,6.0,119.716666667
1938.0,1.0,138.84
1939.0,2.0,97.11
1940.0,1.0,137.46
1941.0,1.0,136.855
1942.0,1.0,136.25
1943.0,1.0,113.59
1944.0,1.5,101.25
1945.0,2.0,88.91
1946.0,1.0,89.56
1947.0,1.0,137.09
1948.0,1.0,122.3075
1949.0,1.0,107.525
1950.0,1.0,92.7425
1951.0,1.0,77.96
1952.0,1.0,80.2866666667
1953.0,1.0,82.6133333333
1954.0,1.0,84.94
1955.0,1.0,87.2666666667
1956.0,1.0,89.5933333333
1957.0,1.0,91.92
1958.0,2.0,76.73
1959.0,1.0,79.03
1960.0,2.0,114.48
1961.0,3.0,149.93
1962.0,3.0,88.1033333333
1963.0,2.0,113.965
1964.0,4.0,117.5
1965.0,5.0,133.144
1966.0,4.0,133.805
1967.0,1.0,102.85
1968.0,2.0,172.77
1969.0,1.0,88.34
1970.0,7.0,141.78
1971.0,9.0,128.214444444
1972.0,5.0,147.334
1973.0,5.0,130.354
1974.0,3.0,102.983333333
1975.0,5.0,119.536
1976.0,3.0,109.573333333
1977.0,5.0,102.42
1978.0,6.0,104.803333333
1979.0,1.0,100.76
1980.0,1.0,103.3
1981.0,3.0,124.006666667
1982.0,4.0,82.42
1983.0,2.0,99.065
1984.0,4.0,101.775
1985.0,5.0,123.274
1986.0,5.0,120.026
1987.0,4.5,118.98675
1988.0,4.0,117.9475
1989.0,4.0,94.895
1990.0,4.0,101.7025
1991.0,6.0,95.2866666667
1992.0,4.0,104.09
1993.0,5.0,139.402
1994.0,4.66666666667,127.968833333
1995.0,4.33333333333,116.535666667
1996.0,4.0,105.1025
1997.0,5.0,109.906
1998.0,7.0,116.03
1999.0,2.0,135.055
2000.0,2.0,131.4275
2001.0,2.0,127.8
2002.0,3.0,131.853333333
2003.0,1.0,79.84
2004.0,1.0,75.47
2005.0,2.0,118.11
2006.0,3.0,148.943333333
2007.0,1.0,141.41
2008.0,2.0,100.045
2009.0,3.0,120.33
2010.0,4.0,101.315
2011.0,5.0,82.3
2012.0,1.0,128.45
2013.0,1.0,73.4
2014.0,1.0,64.73
2015.0,1.0,72.82
2016.0,1.0,80.91
2017.0,1.0,89.0
2018.0,1.16666666667,87.13
2019.0,1.33333333333,85.26
2020.0,1.5,83.39
2021.0,1.66666666667,81.52
2022.0,1.83333333333,79.65
2023.0,2.0,77.78
2024.0,1.8,82.176
2025.0,1.6,86.572
2026.0,1.4,90.968
2027.0,1.2,95.364
2028.0,1.0,99.76
2029.0,1.0,76.92
2030.0,1.0,93.74
2031.0,1.0,113.44
2032.0,2.33333333333,106.988
2033.0,3.66666666667,100.536
2034.0,5.0,94.084
2035.0,4.0,117.557
2036.0,3.0,141.03
2037.0,3.0,122.423333333
2038.0,4.0,134.96
2039.0,3.0,107.963333333
2040.0,4.0,119.220666667
2041.0,5.0,130.478
2042.0,4.0,160.4125
2043.0,3.0,161.506666667
2044.0,3.0,177.416666667
2045.0,1.0,149.34
2046.0,2.0,123.425
2047.0,11.0,111.760909091
2048.0,1.0,120.26
2049.0,4.0,108.5575
2050.0,6.0,93.4083333333
2051.0,3.0,102.59
2052.0,2.0,77.14
2053.0,3.0,83.9566666667
2054.0,4.0,89.785
2055.0,4.0,115.0475
2056.0,1.0,92.03
2057.0,6.0,145.983333333
2058.0,1.0,85.96
2059.0,3.0,101.896666667
2060.0,5.0,110.742
2061.0,4.0,87.43
2062.0,3.0,93.59
2063.0,6.0,103.301666667
2064.0,3.0,86.3766666667
2065.0,5.0,114.57
2066.0,5.0,97.25
2067.0,3.0,124.02
2068.0,4.0,109.8925
2069.0,5.0,118.506
2070.0,1.0,119.89
2071.0,6.0,114.333333333
2072.0,2.0,102.045
2073.0,2.0,116.9625
2074.0,2.0,131.88
2075.0,1.0,91.49
2076.0,7.0,123.14
2077.0,2.0,96.14
2078.0,2.5,87.0716666667
2079.0,3.0,78.0033333333
2080.0,2.0,132.295
2081.0,2.0,100.15
2082.0,2.0,97.02
2083.0,3.0,83.14
2084.0,2.0,91.26
2085.0,1.0,61.92
2086.0,3.0,98.62
2087.0,2.0,94.045
2088.0,1.0,89.47
2089.0,1.0,83.065
2090.0,1.0,76.66
2091.0,1.0,70.255
2092.0,1.0,63.85
2093.0,1.2,67.034
2094.0,1.4,70.218
2095.0,1.6,73.402
