,traffic_flow,travel_time
1071.0,1.5,163.515
1072.0,1.0,142.53
1073.0,1.0,141.5125
1074.0,1.0,140.495
1075.0,1.0,139.4775
1076.0,1.0,138.46
1077.0,1.0,137.4425
1078.0,1.0,136.425
1079.0,1.0,135.4075
1080.0,1.0,134.39
1081.0,1.0,144.592
1082.0,1.0,154.794
1083.0,1.0,164.996
1084.0,1.0,175.198
1085.0,1.0,185.4
1086.0,1.11764705882,185.042156863
1087.0,1.23529411765,184.684313725
1088.0,1.35294117647,184.326470588
1089.0,1.47058823529,183.968627451
1090.0,1.58823529412,183.610784314
1091.0,1.70588235294,183.252941176
1092.0,1.82352941176,182.895098039
1093.0,1.94117647059,182.537254902
1094.0,2.05882352941,182.179411765
1095.0,2.17647058824,181.821568627
1096.0,2.29411764706,181.46372549
1097.0,2.41176470588,181.105882353
1098.0,2.52941176471,180.748039216
1099.0,2.64705882353,180.390196078
1100.0,2.76470588235,180.032352941
1101.0,2.88235294118,179.674509804
1102.0,3.0,179.316666667
1103.0,2.6,191.183333333
1104.0,2.2,203.05
1105.0,1.8,214.916666667
1106.0,1.4,226.783333333
1107.0,1.0,238.65
1108.0,2.0,275.355
1109.0,3.0,192.276666667
1110.0,2.0,177.12
1111.0,2.0,146.35
1112.0,1.0,181.08
1113.0,1.5,172.27
1114.0,2.0,163.46
1115.0,2.0,148.635
1116.0,2.0,133.81
1117.0,1.0,86.66
1118.0,1.5,104.56
1119.0,2.0,122.46
1120.0,2.0,160.075
1121.0,2.0,197.69
1122.0,1.8,210.17
1123.0,1.6,222.65
1124.0,1.4,235.13
1125.0,1.2,247.61
1126.0,1.0,260.09
1127.0,1.0,138.65
1128.0,1.0,194.05
1129.0,1.0,248.145
1130.0,1.0,302.24
1131.0,1.0,268.3
1132.0,2.0,243.26
1133.0,1.0,261.83
1134.0,3.0,231.136666667
1135.0,1.0,215.88
1136.0,1.0,219.9
1137.0,1.0,211.17
1138.0,1.0,202.44
1139.0,1.0,264.66
1140.0,1.0,262.475
1141.0,1.0,260.29
1142.0,1.0,258.105
1143.0,1.0,255.92
1144.0,1.25,241.75625
1145.0,1.5,227.5925
1146.0,1.75,213.42875
1147.0,2.0,199.265
1148.0,1.66666666667,177.126666667
1149.0,1.33333333333,154.988333333
1150.0,1.0,132.85
1151.0,1.0,219.12
1152.0,1.25,206.5225
1153.0,1.5,193.925
1154.0,1.75,181.3275
1155.0,2.0,168.73
1156.0,1.92857142857,165.640714286
1157.0,1.85714285714,162.551428571
1158.0,1.78571428571,159.462142857
1159.0,1.71428571429,156.372857143
1160.0,1.64285714286,153.283571429
1161.0,1.57142857143,150.194285714
1162.0,1.5,147.105
1163.0,1.42857142857,144.015714286
1164.0,1.35714285714,140.926428571
1165.0,1.28571428571,137.837142857
1166.0,1.21428571429,134.747857143
1167.0,1.14285714286,131.658571429
1168.0,1.07142857143,128.569285714
1169.0,1.0,125.48
1170.0,1.0,130.35
1171.0,1.0,135.22
1172.0,1.0,140.09
1173.0,1.0,197.63
1174.0,1.0,182.1
1175.0,1.0,164.4
1176.0,1.0,194.016666667
1177.0,1.0,223.633333333
1178.0,1.0,253.25
1179.0,1.0,328.28
1180.0,1.0,242.84
1181.0,1.0,208.416666667
1182.0,1.0,173.993333333
1183.0,1.0,139.57
1184.0,1.0,180.35
1185.0,1.0,221.13
1186.0,1.5,197.05
1187.0,2.0,172.97
1188.0,2.0,216.065
1189.0,2.0,259.16
1190.0,1.5,236.9
1191.0,1.0,214.64
1192.0,3.0,222.81
1193.0,3.0,167.756666667
1194.0,1.0,220.94
1195.0,1.0,137.99
1196.0,1.33333333333,147.096666667
1197.0,1.66666666667,156.203333333
1198.0,2.0,165.31
1199.0,1.0,138.79
1200.0,1.0,114.43
1201.0,1.0,192.68
1202.0,4.0,166.515
1203.0,2.0,251.76
1204.0,1.8,236.294
1205.0,1.6,220.828
1206.0,1.4,205.362
1207.0,1.2,189.896
1208.0,1.0,174.43
1209.0,1.0,180.37
1210.0,1.16666666667,191.05
1211.0,1.33333333333,201.73
1212.0,1.5,212.41
1213.0,1.66666666667,223.09
1214.0,1.83333333333,233.77
1215.0,2.0,244.45
1216.0,1.94444444444,237.986111111
1217.0,1.88888888889,231.522222222
1218.0,1.83333333333,225.058333333
1219.0,1.77777777778,218.594444444
1220.0,1.72222222222,212.130555556
1221.0,1.66666666667,205.666666667
1222.0,1.61111111111,199.202777778
1223.0,1.55555555556,192.738888889
1224.0,1.5,186.275
1225.0,1.44444444444,179.811111111
1226.0,1.38888888889,173.347222222
1227.0,1.33333333333,166.883333333
1228.0,1.27777777778,160.419444444
1229.0,1.22222222222,153.955555556
1230.0,1.16666666667,147.491666667
1231.0,1.11111111111,141.027777778
1232.0,1.05555555556,134.563888889
1233.0,1.0,128.1
1234.0,1.0,130.815555556
1235.0,1.0,133.531111111
1236.0,1.0,136.246666667
1237.0,1.0,138.962222222
1238.0,1.0,141.677777778
1239.0,1.0,144.393333333
1240.0,1.0,147.108888889
1241.0,1.0,149.824444444
1242.0,1.0,152.54
1243.0,1.0,170.272857143
1244.0,1.0,188.005714286
1245.0,1.0,205.738571429
1246.0,1.0,223.471428571
1247.0,1.0,241.204285714
1248.0,1.0,258.937142857
1249.0,1.0,276.67
1250.0,1.0,246.826
1251.0,1.0,216.982
1252.0,1.0,187.138
1253.0,1.0,157.294
1254.0,1.0,127.45
1255.0,1.0,162.005
1256.0,1.0,196.56
1257.0,1.5,176.9075
1258.0,2.0,157.255
1259.0,1.8,182.948
1260.0,1.6,208.641
1261.0,1.4,234.334
1262.0,1.2,260.027
1263.0,1.0,285.72
1264.0,1.0,215.065
1265.0,1.0,144.41
1266.0,3.0,169.83
1267.0,4.0,205.8475
1268.0,3.0,243.036666667
1269.0,1.0,213.02
1270.0,1.0,136.58
1271.0,1.0,159.415
1272.0,1.0,182.25
1273.0,3.0,229.62
1274.0,2.6,222.718
1275.0,2.2,215.816
1276.0,1.8,208.914
1277.0,1.4,202.012
1278.0,1.0,195.11
1279.0,2.0,262.865
1280.0,4.0,198.8225
1281.0,2.0,170.76
1282.0,1.8,172.426
1283.0,1.6,174.092
1284.0,1.4,175.758
1285.0,1.2,177.424
1286.0,1.0,179.09
1287.0,1.0,180.573333333
1288.0,1.0,182.056666667
1289.0,1.0,183.54
1290.0,1.0,175.49
1291.0,1.0,167.44
1292.0,1.0,164.105555556
1293.0,1.0,160.771111111
1294.0,1.0,157.436666667
1295.0,1.0,154.102222222
1296.0,1.0,150.767777778
1297.0,1.0,147.433333333
1298.0,1.0,144.098888889
1299.0,1.0,140.764444444
1300.0,1.0,137.43
1301.0,1.0,131.095
1302.0,1.0,124.76
1303.0,1.0,118.425
1304.0,1.0,112.09
1305.0,1.0,105.755
1306.0,1.0,99.42
1307.0,1.0,93.085
1308.0,1.0,86.75
1309.0,1.0,80.415
1310.0,1.0,74.08
1311.0,1.28571428571,91.0580952381
1312.0,1.57142857143,108.036190476
1313.0,1.85714285714,125.014285714
1314.0,2.14285714286,141.992380952
1315.0,2.42857142857,158.97047619
1316.0,2.71428571429,175.948571429
1317.0,3.0,192.926666667
1318.0,2.86666666667,193.718222222
1319.0,2.73333333333,194.509777778
1320.0,2.6,195.301333333
1321.0,2.46666666667,196.092888889
1322.0,2.33333333333,196.884444444
1323.0,2.2,197.676
1324.0,2.06666666667,198.467555556
1325.0,1.93333333333,199.259111111
1326.0,1.8,200.050666667
1327.0,1.66666666667,200.842222222
1328.0,1.53333333333,201.633777778
1329.0,1.4,202.425333333
1330.0,1.26666666667,203.216888889
1331.0,1.13333333333,204.008444444
1332.0,1.0,204.8
1333.0,1.0,226.925
1334.0,1.0,249.05
1335.0,1.0,40.56
1336.0,1.0,224.81
1337.0,5.0,223.138
1338.0,3.0,250.454
1339.0,1.0,277.77
1340.0,1.0,251.83
1341.0,3.0,234.756666667
1342.0,2.0,242.843333333
1343.0,1.0,250.93
1344.0,1.33333333333,249.413333333
1345.0,1.66666666667,247.896666667
1346.0,2.0,246.38
1347.0,2.0,229.975
1348.0,2.0,213.57
1349.0,1.0,263.35
1350.0,1.5,243.01
1351.0,2.0,222.67
1352.0,2.0,157.285
1353.0,2.0,199.045
1354.0,4.0,185.33
1355.0,1.0,117.13
1356.0,1.0,182.485
1357.0,1.0,247.84
1358.0,1.0,229.85
1359.0,1.0,211.86
1360.0,1.0,193.87
1361.0,1.0,170.9
1362.0,1.0,147.93
1363.0,1.0,150.780454545
1364.0,1.0,153.630909091
1365.0,1.0,156.481363636
1366.0,1.0,159.331818182
1367.0,1.0,162.182272727
1368.0,1.0,165.032727273
1369.0,1.0,167.883181818
1370.0,1.0,170.733636364
1371.0,1.0,173.584090909
1372.0,1.0,176.434545455
1373.0,1.0,179.285
1374.0,1.0,182.135454545
1375.0,1.0,184.985909091
1376.0,1.0,187.836363636
1377.0,1.0,190.686818182
1378.0,1.0,193.537272727
1379.0,1.0,196.387727273
1380.0,1.0,199.238181818
1381.0,1.0,202.088636364
1382.0,1.0,204.939090909
1383.0,1.0,207.789545455
1384.0,1.0,210.64
1385.0,1.0,184.476
1386.0,1.0,158.312
1387.0,1.0,132.148
1388.0,1.0,105.984
1389.0,1.0,79.82
1390.0,1.5,123.6825
1391.0,2.0,167.545
1392.0,1.5,137.0575
1393.0,1.0,106.57
1394.0,1.0,311.62
1395.0,1.0,140.06
1396.0,1.5,152.2275
1397.0,2.0,164.395
1398.0,1.5,145.8025
1399.0,1.0,127.21
1400.0,1.0,133.083333333
1401.0,1.0,138.956666667
1402.0,1.0,144.83
1403.0,1.5,165.5675
1404.0,2.0,186.305
1405.0,1.0,201.28
1406.0,2.0,174.81
1407.0,3.0,184.286666667
1408.0,1.0,194.27
1409.0,4.0,224.4975
1410.0,1.0,265.67
1411.0,1.0,240.94
1412.0,1.0,196.94
1413.0,1.125,206.3
1414.0,1.25,215.66
1415.0,1.375,225.02
1416.0,1.5,234.38
1417.0,1.625,243.74
1418.0,1.75,253.1
1419.0,1.875,262.46
1420.0,2.0,271.82
1421.0,3.0,222.92
1422.0,3.5,226.885
1423.0,4.0,230.85
1424.0,3.0,193.73
1425.0,2.0,156.61
1426.0,1.0,119.49
1427.0,1.0,140.495
1428.0,1.0,161.5
1429.0,1.0,182.505
1430.0,1.0,203.51
1431.0,1.0,153.6
1432.0,1.0,154.196666667
1433.0,1.0,154.793333333
1434.0,1.0,155.39
1435.0,1.0,155.64
1436.0,1.0,155.89
1437.0,1.0,156.14
1438.0,1.0,156.39
1439.0,1.0,156.64
1440.0,1.0,233.09
1441.0,1.0,210.4475
1442.0,1.0,187.805
1443.0,1.0,165.1625
1444.0,1.0,142.52
1445.0,1.0,146.137647059
1446.0,1.0,149.755294118
1447.0,1.0,153.372941176
1448.0,1.0,156.990588235
1449.0,1.0,160.608235294
1450.0,1.0,164.225882353
1451.0,1.0,167.843529412
1452.0,1.0,171.461176471
1453.0,1.0,175.078823529
1454.0,1.0,178.696470588
1455.0,1.0,182.314117647
1456.0,1.0,185.931764706
1457.0,1.0,189.549411765
1458.0,1.0,193.167058824
1459.0,1.0,196.784705882
1460.0,1.0,200.402352941
1461.0,1.0,204.02
1462.0,1.0,209.71
1463.0,1.0,216.23
1464.0,1.0,195.53
1465.0,1.0,278.12
1466.0,1.0,161.71
1467.0,1.0,158.715714286
1468.0,1.0,155.721428571
1469.0,1.0,152.727142857
1470.0,1.0,149.732857143
1471.0,1.0,146.738571429
1472.0,1.0,143.744285714
1473.0,1.0,140.75
1474.0,1.0,243.5
1475.0,1.0,219.775
1476.0,1.0,196.05
1477.0,1.0,172.325
1478.0,1.0,148.6
1479.0,1.0,239.58
1480.0,1.0,230.94
1481.0,1.0,222.3
1482.0,1.0,166.06
1483.0,1.0,148.12
1484.0,1.0,234.34
1485.0,1.0,182.33
1486.0,1.0,172.6
1487.0,1.0,175.813529412
1488.0,1.0,179.027058824
1489.0,1.0,182.240588235
1490.0,1.0,185.454117647
1491.0,1.0,188.667647059
1492.0,1.0,191.881176471
1493.0,1.0,195.094705882
1494.0,1.0,198.308235294
1495.0,1.0,201.521764706
1496.0,1.0,204.735294118
1497.0,1.0,207.948823529
1498.0,1.0,211.162352941
1499.0,1.0,214.375882353
1500.0,1.0,217.589411765
1501.0,1.0,220.802941176
1502.0,1.0,224.016470588
1503.0,1.0,227.23
1504.0,1.03225806452,226.236935484
1505.0,1.06451612903,225.243870968
1506.0,1.09677419355,224.250806452
1507.0,1.12903225806,223.257741935
1508.0,1.16129032258,222.264677419
1509.0,1.1935483871,221.271612903
1510.0,1.22580645161,220.278548387
1511.0,1.25806451613,219.285483871
1512.0,1.29032258065,218.292419355
1513.0,1.32258064516,217.299354839
1514.0,1.35483870968,216.306290323
1515.0,1.38709677419,215.313225806
1516.0,1.41935483871,214.32016129
1517.0,1.45161290323,213.327096774
1518.0,1.48387096774,212.334032258
1519.0,1.51612903226,211.340967742
1520.0,1.54838709677,210.347903226
1521.0,1.58064516129,209.35483871
1522.0,1.61290322581,208.361774194
1523.0,1.64516129032,207.368709677
1524.0,1.67741935484,206.375645161
1525.0,1.70967741935,205.382580645
1526.0,1.74193548387,204.389516129
1527.0,1.77419354839,203.396451613
1528.0,1.8064516129,202.403387097
1529.0,1.83870967742,201.410322581
1530.0,1.87096774194,200.417258065
1531.0,1.90322580645,199.424193548
1532.0,1.93548387097,198.431129032
1533.0,1.96774193548,197.438064516
1534.0,2.0,196.445
1535.0,1.5,169.8575
1536.0,1.0,143.27
1537.0,2.0,242.59
1538.0,1.0,145.88
1539.0,1.66666666667,165.062222222
1540.0,2.33333333333,184.244444444
1541.0,3.0,203.426666667
1542.0,3.0,203.125454545
1543.0,3.0,202.824242424
1544.0,3.0,202.523030303
1545.0,3.0,202.221818182
1546.0,3.0,201.920606061
1547.0,3.0,201.619393939
1548.0,3.0,201.318181818
1549.0,3.0,201.016969697
1550.0,3.0,200.715757576
1551.0,3.0,200.414545455
1552.0,3.0,200.113333333
1553.0,1.0,311.47
1554.0,1.0,199.63
1555.0,1.0,190.52
1556.0,1.0,181.41
1557.0,1.0,179.36
1558.0,1.0,177.31
1559.0,1.0,175.26
1560.0,1.0,173.21
1561.0,1.0,193.14
1562.0,1.0,213.07
1563.0,1.0,233.0
1564.0,1.0,252.93
1565.0,1.0,180.57
1566.0,1.0,120.87
1567.0,1.0,170.786666667
1568.0,1.0,220.703333333
1569.0,1.0,270.62
1570.0,1.0,256.158
1571.0,1.0,241.696
1572.0,1.0,227.234
1573.0,1.0,212.772
1574.0,1.0,198.31
1575.0,1.0,159.035
1576.0,1.0,119.76
1577.0,1.0,149.01
1578.0,1.0,178.26
1579.0,1.0,207.51
1580.0,1.0,204.684615385
1581.0,1.0,201.859230769
1582.0,1.0,199.033846154
1583.0,1.0,196.208461538
1584.0,1.0,193.383076923
1585.0,1.0,190.557692308
1586.0,1.0,187.732307692
1587.0,1.0,184.906923077
1588.0,1.0,182.081538462
1589.0,1.0,179.256153846
1590.0,1.0,176.430769231
1591.0,1.0,173.605384615
1592.0,1.0,170.78
1593.0,1.0,167.954615385
1594.0,1.0,165.129230769
1595.0,1.0,162.303846154
1596.0,1.0,159.478461538
1597.0,1.0,156.653076923
1598.0,1.0,153.827692308
1599.0,1.0,151.002307692
1600.0,1.0,148.176923077
1601.0,1.0,145.351538462
1602.0,1.0,142.526153846
1603.0,1.0,139.700769231
1604.0,1.0,136.875384615
1605.0,1.0,134.05
1606.0,1.6,150.8035
1607.0,2.2,167.557
1608.0,2.8,184.3105
1609.0,3.4,201.064
1610.0,4.0,217.8175
1611.0,3.0,216.705
1612.0,2.0,215.5925
1613.0,1.0,214.48
1614.0,1.0,211.55
1615.0,1.0,208.62
1616.0,1.0,205.69
1617.0,1.0,202.76
1618.0,1.0,199.83
1619.0,1.0,196.9
1620.0,1.33333333333,187.728333333
1621.0,1.66666666667,178.556666667
1622.0,2.0,169.385
1623.0,2.0,152.81
1624.0,4.0,199.53
1625.0,2.0,217.2
1626.0,2.0,190.92
1627.0,1.0,210.29
1628.0,1.0,197.93
1629.0,1.0,207.353333333
1630.0,1.0,216.776666667
1631.0,1.0,226.2
1632.0,1.0,259.59
1633.0,2.5,250.2275
1634.0,4.0,240.865
1635.0,2.0,302.37
1636.0,1.75,293.0325
1637.0,1.5,283.695
1638.0,1.25,274.3575
1639.0,1.0,265.02
1640.0,1.0,183.9
1641.0,1.0,154.485
1642.0,1.0,125.07
1643.0,1.0,131.583636364
1644.0,1.0,138.097272727
1645.0,1.0,144.610909091
1646.0,1.0,151.124545455
1647.0,1.0,157.638181818
1648.0,1.0,164.151818182
1649.0,1.0,170.665454545
1650.0,1.0,177.179090909
1651.0,1.0,183.692727273
1652.0,1.0,190.206363636
1653.0,1.0,196.72
1654.0,1.0,299.4
1655.0,1.0,294.959130435
1656.0,1.0,290.51826087
1657.0,1.0,286.077391304
1658.0,1.0,281.636521739
1659.0,1.0,277.195652174
1660.0,1.0,272.754782609
1661.0,1.0,268.313913043
1662.0,1.0,263.873043478
1663.0,1.0,259.432173913
1664.0,1.0,254.991304348
1665.0,1.0,250.550434783
1666.0,1.0,246.109565217
1667.0,1.0,241.668695652
1668.0,1.0,237.227826087
1669.0,1.0,232.786956522
1670.0,1.0,228.346086957
1671.0,1.0,223.905217391
1672.0,1.0,219.464347826
1673.0,1.0,215.023478261
1674.0,1.0,210.582608696
1675.0,1.0,206.14173913
1676.0,1.0,201.700869565
1677.0,1.0,197.26
1678.0,1.0,211.816666667
1679.0,1.0,226.373333333
1680.0,1.0,240.93
1681.0,1.0,255.486666667
1682.0,1.0,270.043333333
1683.0,1.0,284.6
1684.0,1.0,221.35
1685.0,1.0,126.38
1686.0,2.0,221.16
1687.0,1.0,214.03
1688.0,1.25,208.755
1689.0,1.5,203.48
1690.0,1.75,198.205
1691.0,2.0,192.93
1692.0,2.0,199.71
1693.0,1.0,168.73
1694.0,1.0,108.06
1695.0,1.0,115.61
1696.0,1.5,175.08
1697.0,2.0,234.55
1698.0,1.0,140.49
1699.0,3.0,167.863333333
1700.0,2.33333333333,163.298888889
1701.0,1.66666666667,158.734444444
1702.0,1.0,154.17
1703.0,1.5,175.475
1704.0,2.0,196.78
1705.0,4.0,285.28
1706.0,3.0,279.926666667
1707.0,2.0,274.573333333
1708.0,1.0,269.22
1709.0,1.0,202.31
1710.0,2.0,184.73
1711.0,1.0,177.9
1712.0,1.0,169.86
1713.0,1.0,183.61
1714.0,1.0,172.247142857
1715.0,1.0,160.884285714
1716.0,1.0,149.521428571
1717.0,1.0,138.158571429
1718.0,1.0,126.795714286
1719.0,1.0,115.432857143
1720.0,1.0,104.07
1721.0,1.0,129.36
1722.0,1.0,154.65
1723.0,1.25,166.0325
1724.0,1.5,177.415
1725.0,1.75,188.7975
1726.0,2.0,200.18
1727.0,1.88888888889,200.911111111
1728.0,1.77777777778,201.642222222
1729.0,1.66666666667,202.373333333
1730.0,1.55555555556,203.104444444
1731.0,1.44444444444,203.835555556
1732.0,1.33333333333,204.566666667
1733.0,1.22222222222,205.297777778
1734.0,1.11111111111,206.028888889
1735.0,1.0,206.76
1736.0,1.0,207.4175
1737.0,1.0,208.075
1738.0,1.0,208.7325
1739.0,1.0,209.39
1740.0,1.0,210.0475
1741.0,1.0,210.705
1742.0,1.0,211.3625
1743.0,1.0,212.02
1744.0,1.0,212.6775
1745.0,1.0,213.335
1746.0,1.0,213.9925
1747.0,1.0,214.65
1748.0,1.0,215.3075
1749.0,1.0,215.965
1750.0,1.0,216.6225
1751.0,1.0,217.28
1752.0,1.0,206.29
1753.0,1.0,195.3
1754.0,1.0,184.31
1755.0,1.0,173.32
1756.0,1.0,204.77
1757.0,1.0,194.625
1758.0,1.0,184.48
1759.0,1.0,178.433333333
1760.0,1.0,172.386666667
1761.0,1.0,166.34
1762.0,2.0,218.786666667
1763.0,3.0,271.233333333
1764.0,2.33333333333,256.362222222
1765.0,1.66666666667,241.491111111
1766.0,1.0,226.62
1767.0,1.0,231.47
1768.0,1.0,196.02
1769.0,3.0,202.45
1770.0,2.0,186.02
1771.0,1.0,194.09
1772.0,1.66666666667,196.173333333
1773.0,2.33333333333,198.256666667
1774.0,3.0,200.34
1775.0,1.0,233.11
1776.0,1.0,204.56
1777.0,1.0,192.67
1778.0,2.0,181.855
1779.0,4.0,230.34
1780.0,1.0,108.84
1781.0,1.25,136.14125
1782.0,1.5,163.4425
1783.0,1.75,190.74375
1784.0,2.0,218.045
1785.0,2.0,166.12
1786.0,2.0,114.195
1787.0,1.5,146.2825
1788.0,1.0,178.37
1789.0,1.0,176.575555556
1790.0,1.0,174.781111111
1791.0,1.0,172.986666667
1792.0,1.0,171.192222222
1793.0,1.0,169.397777778
1794.0,1.0,167.603333333
1795.0,1.0,165.808888889
1796.0,1.0,164.014444444
1797.0,1.0,162.22
1798.0,1.0,165.253333333
1799.0,1.0,168.286666667
1800.0,1.0,171.32
1801.0,1.0,174.353333333
1802.0,1.0,177.386666667
1803.0,1.0,180.42
1804.0,1.05263157895,183.028421053
1805.0,1.10526315789,185.636842105
1806.0,1.15789473684,188.245263158
1807.0,1.21052631579,190.853684211
1808.0,1.26315789474,193.462105263
1809.0,1.31578947368,196.070526316
1810.0,1.36842105263,198.678947368
1811.0,1.42105263158,201.287368421
1812.0,1.47368421053,203.895789474
1813.0,1.52631578947,206.504210526
1814.0,1.57894736842,209.112631579
1815.0,1.63157894737,211.721052632
1816.0,1.68421052632,214.329473684
1817.0,1.73684210526,216.937894737
1818.0,1.78947368421,219.546315789
1819.0,1.84210526316,222.154736842
1820.0,1.89473684211,224.763157895
1821.0,1.94736842105,227.371578947
1822.0,2.0,229.98
1823.0,1.66666666667,225.556666667
1824.0,1.33333333333,221.133333333
1825.0,1.0,216.71
1826.0,1.0,220.24
1827.0,1.0,210.942222222
1828.0,1.0,201.644444444
1829.0,1.0,192.346666667
1830.0,1.0,183.048888889
1831.0,1.0,173.751111111
1832.0,1.0,164.453333333
1833.0,1.0,155.155555556
1834.0,1.0,145.857777778
1835.0,1.0,136.56
1836.0,1.75,146.798125
1837.0,2.5,157.03625
1838.0,3.25,167.274375
1839.0,4.0,177.5125
1840.0,3.0,151.83
1841.0,1.0,53.72
1842.0,2.0,144.595
1843.0,2.0,259.39
1844.0,2.0,233.62
1845.0,4.0,210.2975
1846.0,3.75,210.952708333
1847.0,3.5,211.607916667
1848.0,3.25,212.263125
1849.0,3.0,212.918333333
1850.0,2.75,213.573541667
1851.0,2.5,214.22875
1852.0,2.25,214.883958333
1853.0,2.0,215.539166667
1854.0,1.75,216.194375
1855.0,1.5,216.849583333
1856.0,1.25,217.504791667
1857.0,1.0,218.16
1858.0,1.0,305.74
1859.0,1.0,235.6
1860.0,1.0,165.46
1861.0,1.0,264.33
1862.0,1.0,263.741666667
1863.0,1.0,263.153333333
1864.0,1.0,262.565
1865.0,1.0,261.976666667
1866.0,1.0,261.388333333
1867.0,1.0,260.8
1868.0,1.08333333333,256.405833333
1869.0,1.16666666667,252.011666667
1870.0,1.25,247.6175
1871.0,1.33333333333,243.223333333
1872.0,1.41666666667,238.829166667
1873.0,1.5,234.435
1874.0,1.58333333333,230.040833333
1875.0,1.66666666667,225.646666667
1876.0,1.75,221.2525
1877.0,1.83333333333,216.858333333
1878.0,1.91666666667,212.464166667
1879.0,2.0,208.07
1880.0,2.08333333333,203.675833333
1881.0,2.16666666667,199.281666667
1882.0,2.25,194.8875
1883.0,2.33333333333,190.493333333
1884.0,2.41666666667,186.099166667
1885.0,2.5,181.705
1886.0,2.58333333333,177.310833333
1887.0,2.66666666667,172.916666667
1888.0,2.75,168.5225
1889.0,2.83333333333,164.128333333
1890.0,2.91666666667,159.734166667
1891.0,3.0,155.34
1892.0,2.0,161.365
1893.0,1.0,167.39
1894.0,1.0,125.62
1895.0,1.0,189.16
1896.0,1.0,156.36
1897.0,2.0,242.245
1898.0,2.0,220.1975
1899.0,2.0,198.15
1900.0,1.0,232.49
1901.0,1.0,206.305
1902.0,1.0,180.12
1903.0,1.0,153.935
1904.0,1.0,127.75
1905.0,1.66666666667,156.318888889
1906.0,2.33333333333,184.887777778
1907.0,3.0,213.456666667
1908.0,2.0,138.96
1909.0,4.0,199.6725
1910.0,1.0,242.76
1911.0,3.0,113.1
1912.0,2.0,112.03
1913.0,3.0,182.773333333
1914.0,3.0,163.403333333
1915.0,1.0,116.52
1916.0,1.0,199.21
1917.0,1.0,200.3175
1918.0,1.0,201.425
1919.0,1.0,202.5325
1920.0,1.0,203.64
1921.0,1.16666666667,204.950833333
1922.0,1.33333333333,206.261666667
1923.0,1.5,207.5725
1924.0,1.66666666667,208.883333333
1925.0,1.83333333333,210.194166667
1926.0,2.0,211.505
1927.0,3.0,154.97
1928.0,2.5,172.975
1929.0,2.0,190.98
1930.0,1.5,208.985
1931.0,1.0,226.99
1932.0,1.0,198.415
1933.0,1.0,169.84
1934.0,1.0,164.332
1935.0,1.0,158.824
1936.0,1.0,153.316
1937.0,1.0,147.808
1938.0,1.0,142.3
1939.0,1.0,144.812272727
1940.0,1.0,147.324545455
1941.0,1.0,149.836818182
1942.0,1.0,152.349090909
1943.0,1.0,154.861363636
1944.0,1.0,157.373636364
1945.0,1.0,159.885909091
1946.0,1.0,162.398181818
1947.0,1.0,164.910454545
1948.0,1.0,167.422727273
1949.0,1.0,169.935
1950.0,1.0,172.447272727
1951.0,1.0,174.959545455
1952.0,1.0,177.471818182
1953.0,1.0,179.984090909
1954.0,1.0,182.496363636
1955.0,1.0,185.008636364
1956.0,1.0,187.520909091
1957.0,1.0,190.033181818
1958.0,1.0,192.545454545
1959.0,1.0,195.057727273
1960.0,1.0,197.57
1961.0,1.0,198.95
1962.0,1.0,200.33
1963.0,1.0,201.71
1964.0,1.0,203.09
1965.0,1.0,204.47
1966.0,1.0,226.594
1967.0,1.0,248.718
1968.0,1.0,270.842
1969.0,1.0,292.966
1970.0,1.0,315.09
1971.0,1.0,243.825
1972.0,1.0,172.56
1973.0,1.5,182.1975
1974.0,2.0,191.835
1975.0,2.5,176.760833333
1976.0,3.0,161.686666667
1977.0,1.0,162.42
1978.0,2.0,200.165
1979.0,1.0,167.17
1980.0,1.0,107.39
1981.0,1.5,138.925
1982.0,2.0,170.46
1983.0,3.0,200.503333333
1984.0,1.0,98.93
1985.0,1.5,134.2075
1986.0,2.0,169.485
1987.0,1.5,175.9525
1988.0,1.0,182.42
1989.0,1.0,177.775
1990.0,1.0,173.13
1991.0,1.0,174.665
1992.0,1.0,176.2
1993.0,1.0,165.553333333
1994.0,1.0,154.906666667
1995.0,1.0,144.26
1996.0,1.66666666667,145.295555556
1997.0,2.33333333333,146.331111111
1998.0,3.0,147.366666667
1999.0,2.5,148.195
2000.0,2.0,149.023333333
2001.0,1.5,149.851666667
2002.0,1.0,150.68
2003.0,1.0,209.65
2004.0,2.0,157.28
2005.0,2.0,188.68
2006.0,1.75,181.62
2007.0,1.5,174.56
2008.0,1.25,167.5
2009.0,1.0,160.44
2010.0,1.0,217.95
2011.0,1.0,219.77952381
2012.0,1.0,221.609047619
2013.0,1.0,223.438571429
2014.0,1.0,225.268095238
2015.0,1.0,227.097619048
2016.0,1.0,228.927142857
2017.0,1.0,230.756666667
2018.0,1.0,232.586190476
2019.0,1.0,234.415714286
2020.0,1.0,236.245238095
2021.0,1.0,238.074761905
2022.0,1.0,239.904285714
2023.0,1.0,241.733809524
2024.0,1.0,243.563333333
2025.0,1.0,245.392857143
2026.0,1.0,247.222380952
2027.0,1.0,249.051904762
2028.0,1.0,250.881428571
2029.0,1.0,252.710952381
2030.0,1.0,254.54047619
2031.0,1.0,256.37
2032.0,1.25,237.96125
2033.0,1.5,219.5525
2034.0,1.75,201.14375
2035.0,2.0,182.735
2036.0,1.66666666667,193.376666667
